UID,geno,panicle_num,panicle_weight,panicle_avg,rachis_len,rachis_dia,DaysToBloom,PlantHeight,Treatment_Type,note
20807,PI 597980,3,237.3,79.1,28.66666667,2.221333333,60.875,274.2,HN,Tall_Early
20808,PI 597951,2,159.5,79.75,36.75,0.7595,64.71428571,285.6,HN,Tall_Early
20809,PI 655994,3,347.9,115.9666667,34.46666667,1.882333333,63.875,292.4,HN,Tall_Early
20810,PI 656088,3,202.7,67.56666667,15.03333333,1.421333333,67.625,324.6,HN,Tall_Early
20811,PI 656090,2,139.1,69.55,30.75,1.1295,65.16666667,337.75,HN,Tall_Early
20812,PI 656035,2,254.3,127.15,27.13333333,1.841666667,66.33333333,281,HN,Tall_Early
20813,PI 533919,1,52.5,52.5,31.4,0.819,67,273,HN,Medium_Late
20814,PI 533856,2,120.8,60.4,29.8,0.8165,79.5,247.6666667,HN,Medium_Late
20815,PI 533757,3,320.6,106.8666667,23.53333333,1.417333333,68.55555556,248.8333333,HN,Medium_Late
20816,PI 534128,2,159.4,79.7,22.55,1.0305,71,255.8,HN,Medium_Late
20817,PI 576422,1,151.9,151.9,34.6,2.22,68.375,241.6,HN,Medium_Late
20818,PI 534163,1,77,77,24.3,1.201,72.11111111,235,HN,Medium_Late
20819,PI 655997,2,206.2,103.1,30.6,0.658,68.125,265.6,HN,Medium_Late
20821,PI 656100,3,446.6,148.8666667,36.5,1.060333333,76,273.6,HN,Medium_Late
20822,PI 656058,3,257,85.66666667,30,0.7525,69.5,234.8333333,HN,Medium_Late
20824,PI 656027,2,349.2,174.6,36.53333333,0.904,74,259.25,HN,Medium_Late
20825,PI 534092,2,96.1,48.05,27.15,1.139,65,75,HN,Short_Early
20826,PI 533987,3,230.1,76.7,27.23333333,0.944666667,58.77777778,231.1666667,HN,Short_Early
20827,PI 533766,3,183.5,61.16666667,25.6,1.551333333,61.77777778,207.6666667,HN,Short_Early
20828,PI 533939,2,228.2,114.1,20.05,2.0595,65.375,224.8333333,HN,Short_Early
20829,PI 576399,1,64.9,64.9,20.6,1.677,65.33333333,191.3333333,HN,Short_Early
20830,PI 576366,2,239.1,119.55,34.83333333,0.858333333,58.11111111,146,HN,Short_Early
20831,PI 576347,1,59.6,59.6,30.7,0.645,55.25,190,HN,Short_Early
20832,PI 576337,3,226.8,75.6,41.26666667,0.762666667,63.77777778,208.5,HN,Short_Early
20833,PI 656055,3,205.2,68.4,31.56666667,0.906666667,66.11111111,226.5,HN,Short_Early
20834,PI 656025,3,278.5,92.83333333,24.2,1.178666667,63.33333333,212.8,HN,Short_Early
20835,PI 655999,3,45.3,15.1,28.76666667,0.235666667,66.42857143,197.8,HN,Short_Early
20836,PI 656020,3,245.5,81.83333333,28.93333333,1.095,62.88888889,226.1666667,HN,Short_Early
20901,PI 533985,3,324.4,108.1333333,24.93333333,1.214666667,66,308.2,HN,Tall_Early
20902,PI 17548,2,171.5,85.75,29.55,0.7775,62.33333333,326,HN,Tall_Early
20903,PI 152651,3,174.7,58.23333333,18.53333333,0.820333333,55.71428571,288,HN,Tall_Early
20904,PI 533855,2,137.9,68.95,29.06666667,0.783,67.42857143,289.2,HN,Tall_Early
20905,PI 576385,2,127.9,63.95,28.95,0.7885,58.22222222,299.8333333,HN,Tall_Early
20907,PI 641849,3,129.4,43.13333333,38.8,0.711333333,54.625,337.2,HN,Tall_Early
20908,PI 597946,3,134.3,44.76666667,NA,NA,61,356.75,HN,Tall_Early
20909,PI 656106,3,238.1,79.36666667,22.73333333,0.953333333,68,303,HN,Tall_Early
20910,PI 656050,3,406.2,135.4,36.1,1.098666667,65.55555556,295,HN,Tall_Early
20911,PI 655990,2,186.9,93.45,26.8,1.0425,NA,NA,HN,Tall_Early
20912,PI 566819,3,189.2,63.06666667,27.5,0.721666667,NA,NA,HN,Tall_Early
20913,PI 533842,2,159.6,79.8,22.05,1.202,79.11111111,255.1666667,HN,Medium_Late
20914,PI 533964,3,230,76.66666667,NA,NA,72.625,272.6,HN,Medium_Late
20915,PI 534112,3,305.6,101.8666667,26.26666667,1.127666667,68.44444444,260,HN,Medium_Late
20916,PI 534127,3,179.5,59.83333333,24.56666667,1.115666667,67.66666667,242.5,HN,Medium_Late
20917,PI 576375,3,396.6,132.2,36.73333333,1.526,67.22222222,259.6666667,HN,Medium_Late
20918,PI 656011,3,426.7,142.2333333,33.23333333,1.214666667,76.66666667,246,HN,Medium_Late
20919,PI 607931,3,252,84,35.8,0.997333333,74.625,245.2,HN,Medium_Late
20920,PI 561072,3,298.8,99.6,28.6,1.044,69.125,259.6666667,HN,Medium_Late
20921,PI 656059,2,228.5,114.25,30.85,1.1665,72.55555556,271.5,HN,Medium_Late
20922,PI 659695,3,317,105.6666667,31.06666667,3.886666667,69.33333333,254.5,HN,Medium_Late
20923,PI 656097,2,143.4,71.7,24.05,1.5355,80.55555556,253,HN,Medium_Late
20924,PI 656079,3,219.7,73.23333333,45.8,0.743,67.33333333,232,HN,Medium_Late
20925,PI 533754,3,191.5,63.83333333,31.03333333,1.048,61.625,226,HN,Short_Early
20927,PI 533792,1,60.6,60.6,36,1.266,62,64,HN,Short_Early
20928,PI 534047,3,229.8,76.6,29.93333333,0.74,56.77777778,229.5,HN,Short_Early
20929,PI 576350,3,437.7,145.9,33.56666667,1.151,54.4,89.33333333,HN,Short_Early
20930,PI 641874,3,140.5,46.83333333,28.6,0.691333333,64,230.6666667,HN,Short_Early
20931,PI 595741,2,112.3,56.15,32.15,0.6285,64.125,198.4,HN,Short_Early
20932,PI 595702,3,178.2,59.4,25.66666667,0.861666667,63.66666667,215.4,HN,Short_Early
20933,PI 656010,2,280.2,140.1,34.75,1.0485,65.28571429,196.75,HN,Short_Early
20934,check,3,362.6,120.8666667,35.06666667,1.063333333,NA,NA,HN,NA
20935,PI 656104,3,158.5,52.83333333,19.53333333,0.713333333,62.2,125.5,HN,Short_Early
20936,PI 656047,3,275.1,91.7,24.23333333,0.96,NA,NA,HN,Short_Early
21001,PI 533871,1,115.5,115.5,22.6,1.026,64,296,HN,Tall_Early
21002,check,3,432.8,144.2666667,35.46666667,0.99,NA,NA,HN,NA
21003,PI 534088,3,271.1,90.36666667,33.46666667,1.309,68,481.5,HN,Tall_Early
21004,PI 533970,3,236.5,78.83333333,15.16666667,1.230666667,67.625,285.8,HN,Tall_Early
21005,PI 576393,3,197.8,65.93333333,25.56666667,0.835666667,59.14285714,286.75,HN,Tall_Early
21006,PI 655977,2,234.1,117.05,23.95,1.2385,65.88888889,290.8333333,HN,Tall_Early
21007,PI 642793,3,394.4,131.4666667,29.9,1.205666667,67.11111111,520.6666667,HN,Tall_Early
21008,PI 564163,3,377.6,125.8666667,35.93333333,0.902333333,66.63020833,477.4390244,HN,Tall_Early
21009,check,3,314.5,104.8333333,35.33333333,1.077666667,NA,NA,HN,NA
21010,PI 656074,3,390.1,130.0333333,36.86666667,1.077,67.25,339.8,HN,Tall_Early
21011,PI 656043,3,302.4,100.8,25.56666667,1.019,67.11111111,303.5,HN,Tall_Early
21012,PI 655981,3,274.4,91.46666667,37.46666667,0.597,66.44444444,329.8333333,HN,Tall_Early
21013,PI 533869,2,110,55,28.9,0.8335,69.14285714,263.8,HN,Medium_Late
21014,PI 534157,1,69.5,69.5,32.9,0.835,71.77777778,248.8333333,HN,Medium_Late
21015,PI 533821,3,195.9,65.3,20.9,1.607333333,68,247.8333333,HN,Medium_Late
21016,PI 534148,2,224.4,112.2,36.2,1.3975,67.88888889,247.6666667,HN,Medium_Late
21017,check,3,370.1,123.3666667,36.5,1.024,NA,NA,HN,NA
21018,check,3,561.3,187.1,38.2,1.215666667,NA,NA,HN,NA
21019,PI 656001,3,447.5,149.1666667,28.06666667,1.072666667,75.625,238,HN,Medium_Late
21021,PI 656118,3,268.9,89.63333333,31.4,0.969,71.11111111,272.6,HN,Medium_Late
21022,PI 598070,3,76.8,25.6,29.16666667,0.561333333,NA,NA,HN,Medium_Late
21023,PI 656056,2,245.5,122.75,21.25,1.05,73.11111111,260.1666667,HN,Medium_Late
21024,PI 659691,1,142.7,142.7,31.9,1.043,77.77777778,259.8333333,HN,Medium_Late
21025,PI 533979,2,153.7,76.85,30.45,1.052,59.375,197,HN,Short_Early
21026,PI 533961,1,108.6,108.6,26.8,1.334,63.875,79.2,HN,Short_Early
21027,PI 534046,3,426,142,39.13333333,1.099666667,63.625,225.6,HN,Short_Early
21028,PI 533769,1,85.4,85.4,21.5,0.918,59.14285714,211.4,HN,Short_Early
21029,PI 595718,3,120.1,40.03333333,31.56666667,1.034,58.55555556,206,HN,Short_Early
21030,check,3,523,174.3333333,38.33333333,1.081333333,NA,NA,HN,NA
21031,PI 534099,1,135.4,135.4,29.1,1.1,65.11111111,212,HN,Short_Early
21032,PI 655998,3,320.5,106.8333333,29.96666667,1.115333333,61.11111111,221,HN,Short_Early
21033,PI 656098,3,316.4,105.4666667,31.5,0.889666667,60.5,215,HN,Short_Early
21034,PI 656105,3,171.3,57.1,23.5,0.956666667,63.44444444,194,HN,Short_Early
21035,PI 656081,3,213.1,71.03333333,32.2,0.790333333,60,228.6,HN,Short_Early
21036,PI 655985,3,481.2,160.4,30.6,1.271,NA,NA,HN,Short_Early
21101,PI 533937,3,240.5,80.16666667,29.06666667,0.992333333,62.55555556,274,HN,Tall_Early
21102,check,3,639.6,213.2,38.93333333,1.219333333,NA,NA,HN,NA
21103,PI 533938,1,111.8,111.8,21,0.941,59.44444444,292.3333333,HN,Tall_Early
21104,PI 533976,3,277.4,92.46666667,25.5,1.071666667,64.875,280.2,HN,Tall_Early
21105,PI 613536,3,384.2,128.0666667,23.13333333,0.94,66.57142857,311.6,HN,Tall_Early
21106,PI 597966,3,288.6,96.2,23.23333333,1.315666667,64.16666667,300.25,HN,Tall_Early
21107,PI 576387,3,331.5,110.5,19.33333333,0.985333333,63.625,282.8,HN,Tall_Early
21108,PI 642998,3,257.2,85.73333333,73,1.067333333,66.44444444,381.1666667,HN,Tall_Early
21109,PI 659696,3,255.1,85.03333333,28.43333333,1.057666667,64.77777778,275.8333333,HN,Tall_Early
21110,PI 552856,3,252.3,84.1,32.6,1.247666667,NA,NA,HN,Tall_Early
21111,check,3,374.4,124.8,36.8,0.937,NA,NA,HN,NA
21112,PI 656046,3,415.3,138.4333333,25.43333333,1.378333333,66,331.8,HN,Tall_Early
21113,PI 533810,2,150.3,75.15,23.7,1.3925,79.77777778,266.2,HN,Medium_Late
21114,PI 534054,3,196.8,65.6,22.26666667,1.1,74,241,HN,Medium_Late
21115,check,3,387.9,129.3,39.16666667,0.932333333,NA,NA,HN,NA
21116,PI 533761,3,213.5,71.16666667,24.33333333,1.111,74.44444444,262,HN,Medium_Late
21118,PI 655976,3,193.1,64.36666667,33.66666667,0.774,68.55555556,241.5,HN,Medium_Late
21119,PI 597973,2,258.9,129.45,28.5,1.016,68.44444444,264.3333333,HN,Medium_Late
21120,PI 655972,3,308.1,102.7,40.43333333,0.910666667,69.25,267.4,HN,Medium_Late
21121,check,3,426.5,142.1666667,38.96666667,0.992333333,NA,NA,HN,NA
21122,PI 656071,3,268.9,89.63333333,21.93333333,1.259,74.22222222,259.8333333,HN,Medium_Late
21123,PI 656093,3,223.7,74.56666667,34.63333333,0.86,69.625,259.4,HN,Medium_Late
21124,PI 656031,1,128.8,128.8,32.8,0.877,68,263.6666667,HN,Medium_Late
21125,check,3,516.8,172.2666667,38.9,1.38,NA,NA,HN,NA
21126,PI 533936,3,151.3,50.43333333,25.73333333,0.589333333,65.25,227.8,HN,Short_Early
21127,PI 329440,2,133.4,66.7,31.35,1.0405,64.55555556,207.3333333,HN,Short_Early
21128,PI 534075,3,450.7,150.2333333,38.86666667,1.572,62,95,HN,Short_Early
21129,PI 534117,3,219.6,73.2,16.83333333,1.698333333,60.33333333,231.1666667,HN,Short_Early
21131,PI 597950,2,126.6,63.3,21.8,1.145,59.88888889,215.2,HN,Short_Early
21132,PI 534123,3,108.5,36.16666667,28.73333333,0.987666667,63.66666667,185.6666667,HN,Short_Early
21133,PI 656101,3,153.5,51.16666667,22.93333333,0.632,57.5,185,HN,Short_Early
21134,check,2,399.5,199.75,36.9,0.995666667,NA,NA,HN,NA
21135,PI 656120,3,302.6,100.8666667,26.43333333,1.131666667,64.42857143,75.75,HN,Short_Early
21136,PI 656119,3,316.5,105.5,30.16666667,1.116666667,60.22222222,207.5,HN,Short_Early
21201,PI 533752,3,264.9,88.3,27.76666667,0.97,65.77777778,280.3333333,HN,Tall_Early
21202,PI 533794,2,249.7,124.85,28.15,1.164,66.11111111,282.3333333,HN,Tall_Early
21203,PI 533876,3,167,55.66666667,27.23333333,0.891333333,64.66666667,352.3333333,HN,Tall_Early
21204,PI 534132,2,231.5,115.75,21.2,1.8105,67.25,282.4,HN,Tall_Early
21205,PI 655973,2,161.1,80.55,26.8,0.997,66.88888889,346.6,HN,Tall_Early
21206,PI 534167,3,178.3,59.43333333,22.76666667,0.867,67,275,HN,Tall_Early
21207,PI 597976,3,198.6,66.2,29.8,0.749,61.33333333,318.5,HN,Tall_Early
21208,PI 576437,1,62.8,62.8,34.3,0.598,64,274,HN,Tall_Early
21209,PI 655986,3,299,99.66666667,30.76666667,1.041,68.5,333.5,HN,Tall_Early
21210,PI 656102,3,243.5,81.16666667,19.1,1.341666667,65,282.4,HN,Tall_Early
21211,PI 656084,3,322.4,107.4666667,31.46666667,0.883,67.5,1342,HN,Tall_Early
21212,PI 656114,3,160,53.33333333,24.96666667,1.121666667,66.625,277.6,HN,Tall_Early
21213,PI 533841,3,287.7,95.9,29.1,1.046,70,242.6666667,HN,Medium_Late
21214,PI 533901,2,207.8,103.9,19.45,0.8935,69,234.4,HN,Medium_Late
21215,PI 534155,2,205.7,102.85,29.4,1.3615,72.66666667,252.3333333,HN,Medium_Late
21216,PI 534096,3,141.2,47.06666667,34.13333333,0.616,72,236.3333333,HN,Medium_Late
21217,PI 561073,3,276.8,92.26666667,26.66666667,1.039,77.77777778,273.3333333,HN,Medium_Late
21218,PI 642791,3,457.4,152.4666667,29.23333333,1.195,70.33333333,238.5,HN,Medium_Late
21219,PI 576333,3,285.3,95.1,30.43333333,0.929666667,68.75,253.2,HN,Medium_Late
21223,PI 656075,3,190.8,63.6,28.43333333,1.110333333,77,271.2,HN,Medium_Late
21224,PI 655989,1,61.7,61.7,29.8,0.854,NA,NA,HN,Medium_Late
21225,PI 533785,3,258.6,86.2,35.96666667,0.872333333,64.33333333,208.6666667,HN,Short_Early
21226,PI 534097,3,168.8,56.26666667,26.73333333,0.609333333,64.22222222,220,HN,Short_Early
21228,PI 534063,2,169.3,84.65,19.7,1.0785,59.2,181.1666667,HN,Short_Early
21229,PI 576332,2,97.1,48.55,21.5,0.732,62.625,220.5,HN,Short_Early
21231,PI 552861,1,114.7,114.7,33.2,1.032,64.33333333,221.8333333,HN,Short_Early
21232,PI 597972,3,353.3,117.7666667,28.36666667,1.258333333,62.625,231.1666667,HN,Short_Early
21233,PI 656112,3,204.2,68.06666667,23.5,1.618,64.5,80,HN,Short_Early
21234,PI 656019,3,285.8,95.26666667,30.66666667,1.04,58.25,226,HN,Short_Early
21235,PI 659693,3,136.5,45.5,18.43333333,0.923,50.875,230,HN,Short_Early
21236,PI 656038,3,197.3,65.76666667,24,0.709,NA,NA,HN,Short_Early
30101,PI 533800,3,378.8,126.2666667,22.53333333,1.017666667,72.25,216.6,HN,Short_Late
30102,PI 533972,1,137.7,137.7,23,1.565,72.75,108.2,HN,Short_Late
30103,PI 533807,3,317.7,105.9,25.55,1.1295,72,211.25,HN,Short_Late
30104,PI 534009,3,231.6,77.2,27.66666667,1.162333333,80.55555556,217.1666667,HN,Short_Late
30105,check,3,418.9,139.6333333,35.63333333,1.252,NA,NA,HN,NA
30106,PI 576348,3,61.7,20.56666667,37.66666667,0.426333333,67.125,147.8,HN,Short_Late
30107,PI 656003,3,284.6,94.86666667,31.66666667,0.944333333,71.44444444,182.6666667,HN,Short_Late
30108,PI 534135,3,277.4,92.46666667,23.66666667,1.153666667,80.22222222,162.3333333,HN,Short_Late
30109,PI 656061,3,218.4,72.8,28.96666667,0.956,74.11111111,213,HN,Short_Late
30110,PI 656009,3,308.2,102.7333333,26.66666667,0.932666667,75.33333333,225.1666667,HN,Short_Late
30111,PI 656006,3,267.8,89.26666667,35.2,0.884,74.77777778,211.1666667,HN,Short_Late
30112,check,3,623.5,207.8333333,40.06666667,1.162666667,NA,NA,HN,NA
30114,PI 533792,3,137.2,45.73333333,29.5,1.0635,62,64,HN,Short_Early
30115,PI 534063,3,188.6,62.86666667,17.86666667,0.986666667,59.2,181.1666667,HN,Short_Early
30116,PI 533939,3,251.2,83.73333333,20.13333333,0.973333333,65.375,224.8333333,HN,Short_Early
30117,PI 576347,3,139.7,46.56666667,33.23333333,0.654333333,55.25,190,HN,Short_Early
30118,PI 595702,3,152.9,50.96666667,23.56666667,0.912,63.66666667,215.4,HN,Short_Early
30119,PI 534117,3,213,71,20.36666667,1.395,60.33333333,231.1666667,HN,Short_Early
30120,PI 597961,3,320.1,106.7,25.2,1.172666667,62.55555556,227.6666667,HN,Short_Early
30121,PI 656112,3,180.8,60.26666667,25.76666667,1.487,64.5,80,HN,Short_Early
30122,check,3,377.6,125.8666667,36.66666667,0.974333333,NA,NA,HN,NA
30123,PI 656038,3,181.5,60.5,28.33333333,0.792,NA,NA,HN,Short_Early
30124,PI 656105,3,269.8,89.93333333,23.93333333,0.996666667,63.44444444,194,HN,Short_Early
30125,PI 533762,2,138.7,69.35,18.65,1.1105,61,275,HN,Tall_Early
30126,PI 533877,1,102.4,102.4,32.1,0.66,63.4,367,HN,Tall_Early
30127,PI 534088,1,149.5,149.5,32.5,1.492,68,481.5,HN,Tall_Early
30128,PI 534144,3,169.1,56.36666667,14.36666667,1.082333333,68.625,289.8333333,HN,Tall_Early
30129,PI 597951,2,149.7,74.85,35.15,0.694,64.71428571,285.6,HN,Tall_Early
30130,PI 655977,3,313,104.3333333,23.4,1.040666667,65.88888889,290.8333333,HN,Tall_Early
30131,PI 576385,3,130,43.33333333,31.1,0.593333333,58.22222222,299.8333333,HN,Tall_Early
30132,PI 642998,3,214.5,71.5,68.9,1.285666667,66.44444444,381.1666667,HN,Tall_Early
30133,PI 659696,3,269.5,89.83333333,28.26666667,1.174,64.77777778,275.8333333,HN,Tall_Early
30134,PI 656088,3,212.4,70.8,15.26666667,1.393666667,67.625,324.6,HN,Tall_Early
30135,PI 656035,3,245.9,81.96666667,26.86666667,0.971,66.33333333,281,HN,Tall_Early
30136,check,3,406.2,135.4,35.4,0.940666667,NA,NA,HN,NA
30201,check,3,585,195,38.86666667,1.113666667,NA,NA,HN,NA
30202,PI 533814,3,214,71.33333333,19.13333333,3.908666667,75.77777778,218.8333333,HN,Short_Late
30203,PI 533903,2,215,107.5,36.8,1.188,69,178,HN,Short_Late
30204,PI 533863,3,172.1,57.36666667,28.56666667,0.694666667,67.11111111,231.1666667,HN,Short_Late
30205,PI 656002,3,304.4,101.4666667,29.53333333,0.837,68,230,HN,Short_Late
30206,PI 576349,3,84.6,28.2,41.46666667,0.565666667,66.875,209.25,HN,Short_Late
30207,PI 576381,3,159.6,53.2,24,1.196,73.71428571,221.8,HN,Short_Late
30209,PI 656117,3,284,94.66666667,22.73333333,1.216333333,74.33333333,229,HN,Short_Late
30210,PI 656034,3,348.9,116.3,25.9,0.997666667,75.875,215,HN,Short_Late
30211,PI 656007,3,58.8,19.6,19.1,0.429333333,66.66666667,203,HN,Short_Late
30212,PI 656040,1,149,149,31.3,9.337,75.25,203,HN,Short_Late
30213,PI 534097,3,189.3,63.1,27.03333333,0.674333333,64.22222222,220,HN,Short_Early
30214,PI 329440,3,228.9,76.3,29.93333333,0.879333333,64.55555556,207.3333333,HN,Short_Early
30215,PI 533913,1,11.6,11.6,23.6,0.932,64.77777778,212.3333333,HN,Short_Early
30216,PI 533987,3,263.9,87.96666667,23.53333333,0.950666667,58.77777778,231.1666667,HN,Short_Early
30217,PI 576366,2,283.2,141.6,28.8,0.899666667,58.11111111,146,HN,Short_Early
30218,PI 534145,2,196.8,98.4,17.16666667,0.741666667,57.22222222,181,HN,Short_Early
30219,PI 534116,3,156.8,52.26666667,36.2,6.293666667,65.55555556,199.8333333,HN,Short_Early
30219,PI 534116,3,148.7,49.56666667,36.2,6.293666667,65.55555556,199.8333333,HN,Short_Early
30220,PI 597950,2,180,90,18.25,0.9665,59.88888889,215.2,HN,Short_Early
30221,PI 656047,3,274.6,91.53333333,22.33333333,1.098333333,NA,NA,HN,Short_Early
30222,PI 656119,3,228.8,76.26666667,28.96666667,1.06,60.22222222,207.5,HN,Short_Early
30223,PI 655985,3,376.8,125.6,26.86666667,0.981,NA,NA,HN,Short_Early
30224,PI 656081,3,222.3,74.1,31.33333333,0.762333333,60,228.6,HN,Short_Early
30225,PI 533985,3,300.1,100.0333333,24.5,1.089,66,308.2,HN,Tall_Early
30226,PI 533788,2,63.7,31.85,17.05,1.0475,66.5,381.5,HN,Tall_Early
30227,PI 534104,1,18,18,NA,NA,66,282.8,HN,Tall_Early
30228,PI 533938,1,16.6,16.6,#DIV/0!,#DIV/0!,59.44444444,292.3333333,HN,Tall_Early
30229,check,3,455.2,151.7333333,36.63333333,1.021666667,NA,NA,HN,NA
30230,PI 534167,2,178.1,89.05,26.3,1.008666667,67,275,HN,Tall_Early
30231,PI 597980,3,309.1,103.0333333,28.33333333,1.196666667,60.875,274.2,HN,Tall_Early
30232,PI 564163,3,436.4,145.4666667,37.36666667,1.203666667,66.63020833,477.4390244,HN,Tall_Early
30233,PI 655986,1,156.3,156.3,33.3,9.39,68.5,333.5,HN,Tall_Early
30234,PI 656103,3,387.6,129.2,25.76666667,1.621,62,343,HN,Tall_Early
30235,PI 656106,3,187.8,62.6,18.56666667,0.796666667,68,303,HN,Tall_Early
30236,PI 655994,3,403.8,134.6,34.06666667,1.013333333,63.875,292.4,HN,Tall_Early
30301,PI 533902,3,214.4,71.46666667,39.5,1.030666667,75.55555556,225,HN,Short_Late
30302,PI 534114,3,247.7,82.56666667,25.53333333,0.802,69.44444444,211.3333333,HN,Short_Late
30303,PI 533831,3,156.8,52.26666667,25.46666667,0.847666667,73.5,80,HN,Short_Late
30304,PI 534021,3,285.3,95.1,27.76666667,1.153333333,80.33333333,214.1666667,HN,Short_Late
30305,PI 576396,3,163.6,54.53333333,16.4,0.720666667,66.625,213.4,HN,Short_Late
30306,check,3,485,161.6666667,38.93333333,1.134666667,NA,NA,HN,NA
30307,PI 548797,3,336.3,112.1,34.1,1.044333333,70.77777778,231.1666667,HN,Short_Late
30308,PI 564165,3,358.4,119.4666667,31.46666667,0.815,77.44444444,218.1666667,HN,Short_Late
30309,PI 656039,3,493.9,164.6333333,39.06666667,1.117,71.22222222,223.8333333,HN,Short_Late
30310,PI 656110,3,220.9,73.63333333,21.4,1.198,67.77777778,202.1666667,HN,Short_Late
30311,PI 659694,3,272.3,90.76666667,28,0.994333333,70,188.1666667,HN,Short_Late
30312,PI 656069,3,301.3,100.4333333,31.33333333,0.986,80.44444444,216.8333333,HN,Short_Late
30313,PI 534046,3,453.4,151.1333333,38.56666667,1.095666667,63.625,225.6,HN,Short_Early
30314,PI 533996,3,312,104,24.33333333,1.279,62.55555556,143.1666667,HN,Short_Early
30315,PI 533979,3,229.2,76.4,27.66666667,0.887333333,59.375,197,HN,Short_Early
30316,PI 533936,3,152.6,50.86666667,27.73333333,0.616,65.25,227.8,HN,Short_Early
30317,PI 534123,3,151.8,50.6,27.36666667,0.924666667,63.66666667,185.6666667,HN,Short_Early
30318,PI 655987,3,304.2,101.4,32.7,0.914666667,64.5,83,HN,Short_Early
30319,PI 597972,3,464.8,154.9333333,29.9,1.206666667,62.625,231.1666667,HN,Short_Early
30320,PI 534099,3,330.7,110.2333333,25.26666667,0.950333333,65.11111111,212,HN,Short_Early
30321,PI 656120,2,220.6,110.3,24.4,1.1325,64.42857143,75.75,HN,Short_Early
30322,PI 656101,3,144.4,48.13333333,21.1,0.646666667,57.5,185,HN,Short_Early
30323,check,3,448.4,149.4666667,37.16666667,1.043333333,NA,NA,HN,NA
30324,PI 656020,3,218.9,72.96666667,26.6,0.858333333,62.88888889,226.1666667,HN,Short_Early
30325,PI 533876,3,160.8,53.6,28.53333333,0.785333333,64.66666667,352.3333333,HN,Tall_Early
30326,PI 533976,3,310.2,103.4,29.16666667,1.291,64.875,280.2,HN,Tall_Early
30328,PI 533937,3,255.2,85.06666667,28.96666667,0.998,62.55555556,274,HN,Tall_Early
30329,PI 597966,3,294.7,98.23333333,24.73333333,1.24,64.16666667,300.25,HN,Tall_Early
30330,PI 595744,3,297.7,99.23333333,23.86666667,1.125333333,63,311,HN,Tall_Early
30331,PI 655973,3,175.8,58.6,26.13333333,1.095666667,66.88888889,346.6,HN,Tall_Early
30332,PI 597946,3,195.6,65.2,32.83333333,0.835333333,61,356.75,HN,Tall_Early
30333,PI 655990,3,266,88.66666667,24.76666667,0.753333333,NA,NA,HN,Tall_Early
30334,PI 655992,3,275.7,91.9,25.16666667,0.969,64.85714286,279,HN,Tall_Early
30335,PI 552856,3,289.9,96.63333333,31.56666667,1.114,NA,NA,HN,Tall_Early
30336,PI 656074,3,493.3,164.4333333,38.03333333,1.133666667,67.25,339.8,HN,Tall_Early
30401,PI 533962,3,168.1,56.03333333,18.8,0.986,69.44444444,220.5,HN,Short_Late
30402,PI 534053,1,78.7,78.7,23,0.873,71.77777778,203.5,HN,Short_Late
30403,PI 533924,3,144.8,48.26666667,22.5,0.968,71.77777778,231.1666667,HN,Short_Late
30404,check,3,402.7,134.2333333,37.06666667,1.016,NA,NA,HN,NA
30405,PI 576434,1,91.8,91.8,18.5,1.043,80,160,HN,Short_Late
30406,PI 595740,3,262.6,87.53333333,18.23333333,1.113333333,73.22222222,224.3333333,HN,Short_Late
