"genotype"	"LN:daysToFlower"	"LN:plantHeight"	"LN:tillersPerPlant"	"LN:stemDiameterUpper"	"LN:stemDiameterLower"	"HN:daysToFlower"	"HN:extantLeafNumber"	"HN:plantHeight"	"HN:thirdLeafLength"	"HN:thirdLeafWidth"	"HN:tillersPerPlant"	"HN:stemDiameterLower"	"HN:stemDiameterUpper"	"HN:percentMoisture"	"HN:percentProtein"	"HN:percentOil"	"HN:percentAsh"	"HN:percentStarch"	"daysToFlower:NR"	"plantHeight:NR"	"tillersPerPlant:NR"	"stemDiameterUpper:NR"	"stemDiameterLower:NR"	"daysToFlower"	"plantHeight"	"tillersPerPlant"	"stemDiameterUpper"	"stemDiameterLower"
"271"	"PI 656040"	17.4858756121508	-46.4479669857167	-0.816195033640873	1.8669932199634	10.5517402656718	20.7972949829392	1.74238738912895	-32.0638906239639	11.163951207108	0.295747320036479	-2.1363316451653	10.6679119278794	2.96945729431406	1.83100540958061	-0.838155587415577	2.80352824629794	0.253884767013125	1.42985788985548	-0.09587569606602	-0.0585232568391842	0.124221668659443	0.0386233861396847	0.0429273658380416	18.7490080944104	-36.2813657262549	-1.45075685244888	2.20700257708155	10.5342178046233
"272"	"PI 656041"	16.642531392118	-34.7928931290569	-0.575863570563097	2.54096398529287	8.83245225133865	19.2544096091319	2.37419232365338	-13.8842525265931	15.7441440343177	1.1560462446213	-1.81569518341819	7.41265446422997	3.22491067394769	1.01642425033941	0.322009875058072	1.80785347938784	0.10389071125195	-2.21158368560292	-0.10490940390779	0.00308959819092292	0.148671509348367	-0.000904469172716715	-0.00110939443804486	17.6095155908107	-22.6169315419953	-1.20569788344887	2.73118593912583	8.04627093520254
"273"	"PI 656042"	13.6670440019603	-65.2505441460598	-1.45262963909262	2.16390915378587	6.65989677895015	16.1412315629945	1.58245268975553	-64.912207953588	26.3269786154562	1.91407313282197	-2.11431033757445	8.19475833988767	3.53846048704624	0.14892769578781	-1.18315099159741	1.60371333261169	0.152366078461489	1.55498995334673	-0.11030249400478	-0.233604531980959	0.745722509794802	0.0626007217139195	0.0940301499352843	14.7218387482395	-62.971381715521	-1.79290856839335	2.67262110186753	7.45977390672114
"274"	"PI 656043"	11.4514724785172	2.98934696897747	-0.999456458544032	3.24238585798988	5.56580117093417	10.6016129709094	2.35984641912553	10.6778425312276	13.1500624410616	1.84095095994973	-1.34309792865719	3.79316495566713	3.69614682172509	0.0733811563286953	-3.96256800793977	2.21618177953648	-0.183040304228587	3.38334301425727	-0.154250728036026	-0.0830943218456556	0.733585835295561	-0.0201171903044129	-0.0130166274431328	11.3170357766193	8.68086450448609	-1.20273144714329	3.32631331798152	4.79838549670824
"275"	"PI 656044"	16.8071940466734	-10.9721979320151	-1.33879015136251	2.50784212947328	7.57219984169652	18.1784980495444	0.514328863628639	-10.2188051174814	8.15897349653359	2.51972324634116	-2.46510784839588	8.19449027060487	5.31869286411369	0.210964977406697	-5.46645036346545	2.79934894955425	-0.246569072060919	4.01487922480798	-0.119043109544161	-0.140593953617698	0.323172188834045	0.188769130263735	0.0627759089596835	17.1941118078701	-9.92814835778102	-1.9324479722705	3.59796346650472	7.69678632725549
"276"	"PI 656046"	11.790689886014	-11.2817969165345	-1.29332722837277	4.62778331238946	8.63622675535971	12.8129174459617	-0.00453723675538777	-14.2508252310224	9.02836158317891	3.30029613958718	-2.47549437446963	10.4749234579005	6.25664504085185	1.16738217650466	-1.9894085330938	2.75406545063568	-0.0938703102976859	3.66385885524345	-0.130648576058147	-0.167402081956906	0.270762548686037	0.0701060095672337	0.0976051594094507	12.0716667080178	-10.8759138533769	-1.87484926514149	5.24858345394022	9.49062970697419
"277"	"PI 656048"	16.6502283934272	-11.0239936835293	-1.45335732109312	0.241647204118764	3.44716399613043	17.0324748790599	1.20196630886473	-10.6968185340217	6.90494397196187	2.57624064710106	-2.09435429665889	6.27644326427725	2.3886822325104	0.655199263347007	-5.1432780833378	2.86122293206301	-0.295479468622722	6.12846719072625	-0.130707483285462	-0.143674194840947	0.763620863919267	0.162388857590126	0.151421473734606	16.5569763238373	-9.86267192640734	-1.79265305367827	1.13528773228094	4.81104027046104
"278"	"PI 656049"	16.4601108248285	34.0090563459622	-1.15023917829798	1.9534929266527	6.11655152807002	16.9975947942599	2.36617762037175	32.9486275287018	6.35341090571676	2.30739522431359	-2.14477114538512	6.37785320579668	3.24773298621027	0.937057088291015	-2.32340872159742	2.57555706446904	-0.22610764431934	3.73046632492537	-0.129194950125761	-0.11631499766561	0.370753477584886	0.0563019000946888	0.0539326072685323	16.530132091979	34.529580748115	-1.65286034334216	2.44291999843508	6.32137173407421
"279"	"PI 656050"	8.90521759575449	NA	-1.13093320928258	1.75115141234886	3.23995511021136	10.4535597034796	0.386688486715734	NA	2.21690999319951	1.20260075476633	-2.00097248884947	1.6499687910805	2.53649334613826	0.261433817536079	-2.9822767485513	2.49071382201265	-0.395056120478973	2.69386245411524	-0.128752431330146	NA	0.448543012328216	0.00872394096201031	-0.00749794231630606	9.38168766058637	NA	-1.57214991023726	1.93003926598966	2.36540000401775
"280"	"PI 656051"	21.0516393217769	-9.06108880419434	-1.39538617082047	3.21620500718579	8.64538667486459	19.9479379090948	2.00877821866656	0.359913274002967	15.4929008533668	3.97067206365701	-2.48617212314441	10.5883018844683	5.41860664826158	0.338166044258964	-3.2896705992311	2.94251833922205	-0.0294423606478373	2.27593982352605	-0.140737074368508	-0.0779703485254946	0.366440560380906	0.126515750845219	0.100734665594736	20.3600873263471	-2.58334793492372	-1.92930589373541	4.02965822252406	9.47767251210304
"281"	"PI 656052"	6.34764788509546	-69.3597292219263	-1.36800167462404	1.63786647883693	6.50128673571512	5.98120059150262	0.3373108986938	-57.9811495819362	6.64556055242861	2.26981420220772	-1.53333502142666	5.69573127367548	2.73427898604936	0.347345858441502	-1.20187870377151	1.41099931681712	0.167521473306269	1.18429541003337	-0.158243984853283	-0.111270474613631	1.08650745554506	0.0388939058697039	0.0187031815818149	6.15140531427027	-61.6343437345033	-1.45120788220397	1.98183088394386	6.10592498358322
"282"	"PI 656053"	16.6056077806359	-63.0061832555028	-0.967286489854133	1.9470777034279	9.34753417271437	15.3211131743862	2.12282407807642	-54.825861842667	19.2497594492821	2.6579985862303	-1.95095589564709	6.28485324508574	2.53506354690465	0.397832083602486	-4.1188516266996	2.75398611422071	-0.205963272096336	4.13564500911689	-0.150077102395758	-0.13934031410275	0.336682054395298	-0.00996312534906732	-0.0498161390524813	15.986546764262	-56.7003623632598	-1.46567370025014	2.07464351703394	7.99611598298865
"283"	"PI 656055"	11.136168420266	-56.7688874800725	-1.4463537238677	0.733175802210921	5.30688878244624	10.1774697632326	0.270144344848303	-48.3555152964129	19.7956352846921	1.37707291347872	-2.57178010015943	6.48041416387559	2.82827482038746	0.0460768327724549	-3.98945332236114	2.69632882567041	-0.0763344459297998	3.9398290648961	-0.156197726823622	-0.127737530298226	0.353058664502066	0.14842981874848	0.0861416513919149	10.9659612241576	-51.2232782877724	-2.00662150779375	1.54974929118032	5.85331430284098
"284"	"PI 656056"	17.194686254046	-29.7022591865951	-1.28900083675778	2.46276570363884	9.13678033946331	19.0668126366417	1.34961819993171	-14.7022617452939	14.2014151447887	2.47970387517209	-2.33298478346582	10.7465062514727	4.45540401582327	1.48563190628808	-0.584092527848665	2.6200222451942	0.329854983604109	0.0994538734012073	-0.112751940131766	-0.0454479800840732	0.372230477653865	0.116268731298797	0.0893136874996795	17.9633568772523	-20.6958189234363	-1.82185407681682	3.19683683136045	9.86848673886666
"285"	"PI 656057"	21.5276511338728	-14.7943245218737	0.821698561482099	2.20994584996889	8.13919551872302	21.88098290284	3.36552235191798	-9.62242661111345	8.33241551870158	3.24005051075803	-0.0594893227028776	7.75105520193034	2.77115400109732	0.590430393350679	-0.059091651638699	2.10697818176427	0.0685877730201793	-0.778151516450771	-0.124039520176433	-0.112257317303075	0.192261871162021	-0.0121763848528663	0.0306004669184403	21.7389224669851	-10.685955937976	NA	2.29811223378996	8.01575593107181
"286"	"PI 656058"	13.0398727202509	-53.8062970875552	-1.27358472851492	0.291755342004428	3.70124099718912	14.7374805768597	0.209866838312526	-45.4751280656475	14.2338234011103	2.01435387184017	-2.36754512295973	5.31475579792239	2.87637101970594	0.223549047149034	-3.58196680309282	2.20385591330158	0.0659328165612214	1.92093475850229	-0.120518864374743	-0.124713327998958	0.331435072619733	0.210119398731747	0.106742289959362	13.770531294633	-47.7821297947333	-1.82347852849674	1.3657340553103	4.47544829950606
"287"	"PI 656059"	17.9414528693737	-25.2528286084832	-1.40036343775181	3.12229824739931	7.87131762149326	15.7057340246682	1.14491511984931	-38.1201908055458	17.17449284973	2.81581080065449	-2.24187308852397	5.64682414117745	2.96940534447277	0.298955135905428	-3.38923911752124	2.60944156512652	-0.0680735184977128	2.23060173034154	-0.158638820685374	-0.264132926346276	0.569114975663761	-0.0716119754559311	-0.0261003473098724	16.8544384065168	-29.6624508700285	-1.83101733104885	2.92633341764847	6.9066368054861
"288"	"PI 656060"	8.69649523281107	-45.6201420771662	-1.54501366401128	0.890641287746156	2.98380543360896	9.59462581720262	-1.26526229402931	-41.9348060415042	14.859870890527	1.36038692522641	-2.42317193555438	4.62720633844866	2.44476429339059	0.786576756115081	-3.2602971514719	2.33951159249939	-0.0255102423102985	1.58056107952689	-0.13738418012908	-0.158865640449748	0.610853691540919	0.0896198408181758	0.110634384321284	9.20904353645608	-42.0716500999905	-2.02657185940483	1.48417595000497	3.80092079532353
"289"	"PI 656061"	15.9784675637792	-36.188145071951	-1.21772973055886	0.82996814241948	5.46353414725777	20.8081338091557	2.85452222962121	-31.2252877446518	8.42112389725511	0.723710477942805	-2.34160347389543	6.70686841718383	1.9414341228098	1.35928076363395	0.968211229847979	1.25065306028226	0.34958416183148	-1.34410206442086	-0.0798505947748576	-0.134846389021253	0.297370101705968	0.0437679001844489	0.0880292464954286	17.6410808874142	-31.945900800169	-1.77891242046191	1.1744932389534	5.899601210134
"290"	"PI 656062"	20.4226374888859	-20.6391698033891	-1.27802883350632	0.556800919014423	5.85279568552243	19.5311103485427	1.59944010930107	-15.8280141053257	16.3807143641027	2.0716424167433	-0.586010666161452	11.0302626608173	4.4280963115686	0.189711402344493	-4.31165867889612	3.00570337147888	-0.0723725170396364	3.33415492571869	-0.139365731444702	-0.120012541357489	NA	NA	0.217062951943663	19.8327037557729	-16.8398935520791	-0.966877994301466	2.22601720017159	8.28984994832629
"291"	"PI 656068"	19.6091114327512	-54.3995909057064	-0.806887146161246	2.15275508972696	9.92498368603899	16.4615632956522	1.42686299346476	-51.9865253491147	14.7432564503867	3.12958063374329	-2.05479403853846	10.0406026850691	3.93690379674926	0.519134208565576	-1.69298678141739	2.33073389500046	0.0548644525436027	0.747369557006953	-0.165882760333291	-0.186259036597853	0.163008553739492	0.100387253451496	0.0436957496033903	18.2360929971577	-51.6122391186243	-1.3931505205516	2.84629113717804	9.94333504867966
"292"	"PI 656069"	24.6998959761187	-65.9259539075322	-0.739604311281414	1.27207194818321	11.5368077087509	25.3261936613351	1.39532177758028	-62.5897264784444	14.4044114098444	2.51053106552368	-2.29177932379423	12.0142417309174	2.84239976869758	0.352860356425991	2.64226982555338	1.77109259557884	0.426285909008006	-3.90976558272794	-0.116983008814986	-0.200515991075961	-0.00293184698988682	0.0878179045746893	0.0518106017538502	25.0380894817261	-62.5963149102764	-1.48284374686032	1.78890015747534	11.7056717032603
"293"	"PI 656070"	16.440607520923	-54.4067321407265	-1.4005922773902	1.25510851073766	6.20003634754501	18.2067964946476	1.38626323004678	-43.6461782719121	25.6951504813781	2.00295150558496	-2.23850753166793	7.39289029038378	2.7870168086462	0.55939385667434	-2.70465133594075	2.44627026350462	0.0262568236342949	-0.693418106105196	-0.114967644486375	-0.100528104384392	0.572121852054102	0.0841103152099074	0.084257221761458	17.3683273959318	-48.4077468997583	-1.83930694058777	1.7677768447678	6.57500523308929
"294"	"PI 656071"	19.2807424314239	-15.3211944204617	-1.33930621546662	4.00627595695816	8.94224103682254	19.5551085530043	3.58127130861167	-7.11290248368682	11.8945817885997	2.74308979102394	-1.83639321904926	11.7927732977201	6.10320285162676	0.841109462569689	-2.8817069480652	1.98477240751624	0.0799239080286678	-1.91596850474567	-0.128057146549621	-0.0904361338533811	0.80732745053287	0.11035504748662	0.12708208783212	19.4197862457115	-10.5765057802868	-1.62256729809927	4.8259707916841	10.0330758849245
"295"	"PI 656072"	21.7882849635068	-40.6273111868985	-1.04974498375232	5.72106161773026	13.0065979548568	24.4938272188537	4.57823290774062	-29.9037446892075	20.4554566087924	3.09621531388873	-2.1540934333786	14.6119156050282	NA	1.3320236346649	-0.113154913183156	2.67184811359571	0.189489437008471	1.57909909080913	-0.0979883829888428	-0.0883963391588067	0.278227385039064	NA	0.0799487854700254	23.1709192141261	-33.633399244368	-1.58813879376235	6.61277126202357	13.8746685436803
"296"	"PI 656074"	10.9667135708354	NA	-0.0563838828483163	-1.07450367610124	2.44458310281715	10.9564289559183	-0.344780199200468	NA	1.16593431598944	-0.217846053343436	0.0955719544448419	1.90978765343165	-0.25842264916297	1.79076059066605	-1.99401053585967	1.24087153460863	-0.0622798223580443	-2.93303246074089	-0.144774991350768	NA	0.65761449891644	0.0159824918062504	0.0316298251839905	10.9236235146743	NA	-0.042485975665251	-0.847210168007184	2.17919763599867
"297"	"PI 656075"	20.5606800919636	-39.1910554363967	-1.01089157970367	1.43593026730544	11.6857183736262	20.0249053170057	3.59047212288381	-30.7144820543429	13.8868443628681	1.73251105461493	-2.3215193712285	10.2693713201012	1.79267538886511	0.744046106742749	-0.303042272995729	2.65974237415396	0.152438006587524	0.223048266201608	-0.135213258926644	-0.107229593495819	0.144913288485493	-0.0332668851921432	-0.00092590124184953	20.3142840531642	-33.5166165332278	-1.62351100167446	1.48331106974055	11.1304882752187
"298"	"PI 656076"	14.4953818925263	-55.7827789086858	-0.860316074165168	2.70348515710589	3.90300869059412	13.9136145614002	-0.582747584990113	-34.4303337159268	19.9214816023336	2.64082479349698	-2.12623689556482	6.80143734566545	5.61258222162978	0.823562712915738	-3.01370601442959	2.77626173917775	-0.079107842764901	3.29080492816827	-0.14549459846128	0.00838936246676989	0.157778280830992	0.194143402354264	0.151425884578843	14.2852398294126	-43.700495600775	-1.47477202860208	3.86914064384569	5.14226779415675
"299"	"PI 656077"	4.08886709606735	10.8667936632455	-0.958998380373395	1.8635161315882	1.25161832422691	5.91346054492438	-1.01020757063262	8.04814488891083	13.2850106110591	0.440363760116933	-1.67714222826718	1.48669081845385	2.86345711164053	0.111484770056455	-3.01872403898348	1.87951843737742	-0.0553690717457063	2.06662622859035	-0.133409734568727	-0.143678392665463	0.493044183853433	0.0289357443768454	0.0631491096556221	4.84180823530956	10.4873954417027	-1.33403097929333	2.12038957594527	1.21070976885888
"300"	"PI 656078"	9.02909796191696	-60.8459540428529	-0.865171272852004	3.09645859543944	8.25588951632898	12.150041884644	-1.23842777294932	-50.5550178895171	1.07463979739704	1.56726668675591	-1.98234019750495	6.79538086020142	2.89666837138239	NA	-0.889762938945303	NA	0.418265793911991	NA	-0.108586450321944	-0.112813824578757	0.242055242297033	-0.0757424567074608	-0.00237677608695382	10.2672462196805	-53.8294333630001	-1.42461004286449	2.87253893194171	7.47157369042218
"301"	"PI 656079"	11.788411602033	-22.5573236821287	-1.02316476858329	-0.0939543066518988	7.56691496529509	10.850101863577	0.555687600242642	-34.1054946544898	19.5305782492158	1.04991069594223	-1.19060618494982	5.6818758706151	1.24931048223823	-0.191209051131271	1.13417317843359	1.30259931867426	0.2181444300071	3.16950704061434	-0.154698118148874	-0.248412137422702	0.853373132098893	0.0753809357044682	-0.0157204854974353	11.383829551063	-26.6597775920591	-1.12267509799919	0.379915618910207	6.65195864474124
"302"	"PI 656080"	9.8521116718477	2.01488507415918	0.0925726016599945	-0.422552061757625	0.595600250357588	12.4326627525396	1.28914904772661	-10.2787252245147	9.91955829226	1.40327811640159	-0.900100983244704	2.37267686901932	1.70999356284154	0.945690379923589	-0.561868458922992	2.22003973158899	0.0368649211347822	0.22992989402429	-0.114252813968059	-0.21356504884913	0.202766552133445	0.173661318664464	0.126571518038607	10.9781188020216	-2.26576879278142	-0.404982954806884	0.412211056114485	1.28710563700326
"303"	"PI 656081"	0.93402985971964	5.54972577077228	0.0321693107609575	-0.31479877356116	0.0483613925549238	1.51144998902553	NA	-84.5233799325638	11.8309139108438	3.15641961797813	NA	-1.68789049306526	-0.860973008907771	1.3864948139757	-0.648787819613789	1.06011204817801	-0.230760936836853	NA	-0.157010305564756	NA	NA	-0.147817643405337	-0.0144677045505737	1.23311192268861	-22.5027647019657	-0.087669951449904	-0.356544696268412	-0.386314778889412
"304"	"PI 656082"	25.0931935654744	-53.0985518948863	-1.46963012773502	3.65082616928677	11.9494709210218	21.9753552820157	1.5153571288425	-44.5862094418339	15.8122073274513	1.8806501546596	-2.15409626913675	13.8619447610733	3.46210842310051	1.21838074820556	-1.18311257106627	2.27661334421171	0.420904561317405	-3.41341107086295	-0.155977182429982	-0.121982376918705	0.737080908968145	-0.0714481657572953	0.090732622924149	23.6571970000817	-47.0859017046412	-1.81485683271859	3.50192502988087	12.9632596922533
"305"	"PI 656083"	16.4694427766661	-1.19053695893418	-1.03468236301234	3.51238022676682	8.70273227035668	8.9597979514061	-1.05914017649008	28.3769304110618	5.86746553349809	2.59339416551064	-1.29733163024376	8.05968750574063	4.63668876486073	0.996003579177008	-3.52440369655553	2.66435625377604	-0.167442636586897	3.90560312888798	NA	0.0599074118115628	0.80016469619396	0.0352098668593297	0.0223718721192527	13.8639642614624	15.1478401491479	-1.17810743946911	4.01334526474958	8.2453872090888
"306"	"PI 656085"	-0.00502637974041459	-64.3118053037361	-0.668842109870099	1.39609587636794	6.06073920961908	2.25060607334795	-3.22900612204254	-62.6888014075066	7.97074516638526	1.69119233106804	-1.44006600938297	5.70938877948712	2.45482330651345	0.0869157118331454	-2.22249452090788	1.90485098929379	0.115716811239204	0.670727104867489	-0.135060533408024	-0.216406155078404	0.393503770541244	0.0360941812246078	0.0338993971273769	0.816317107583042	-62.7053190697216	-1.08851984549785	1.69132120935078	5.83205035676988
"307"	"PI 656086"	14.6361328139336	-8.57080744881704	-0.933841650655798	2.41093489629506	12.0936663445276	15.1310170084678	1.58251660353537	-1.42032156798322	8.08818585049204	2.76377702927502	-2.32517087299293	9.05735408027761	2.35160963673306	1.37043331728266	-0.770523293266554	2.50801970230044	-0.0433408254877539	0.269630966239404	-0.132492480891936	-0.0935601697976714	0.0910467482976798	-0.0677775153422155	-0.0453413653510112	14.6531818438702	-3.56242628226795	-1.61698845180357	2.18607212993182	10.4929051949774
"308"	"PI 656087"	0.620864001503044	-55.6921675039328	-0.369816629543959	3.41433099099503	4.08123431694818	6.79889947279665	-0.814085766892192	-44.3056992835312	3.89446183875253	1.91144338049853	-1.73044301542883	1.71711687603915	3.76182466330314	0.466231043271559	-3.2282123434682	1.76953852340685	0.00243798022089158	0.82941060353166	-0.078116005134335	-0.0953578651910099	0.0819478346395284	-0.028599839747165	-0.034484500234189	3.40565036198576	-48.6175168106657	-1.04071377074547	3.43283579279217	3.06880776375905
"309"	"PI 656088"	10.6959479504658	25.4119606953603	-1.32185140565353	1.4998557012258	4.90261638428976	14.3840926714146	1.23456286391117	34.6545770908511	6.93765523449499	1.42524501692323	-2.39979271476704	3.75536570837782	1.97210222397957	0.482815409526286	-1.02412327010869	2.05899698735116	-0.0219404824558102	3.40453677312491	-0.0992852105642614	-0.0638061734876535	0.355736911319564	-0.021740774991931	0.00805206121527546	12.2063920807641	31.3159767178603	-1.84277589895807	1.59541801705923	4.37409711244569
"310"	"PI 656089"	5.59389520766288	24.8120607167765	-1.32251418632229	0.315603166545943	0.122881231293064	5.37340906260731	-0.64417472130777	34.221921913436	-1.7865980315062	0.847820114741019	-2.27399910688144	2.10392246819133	1.9449484232292	-0.488723550632436	-0.983696959959136	1.28236622520667	0.0127890844425018	1.59845105866363	-0.157889793125295	-0.0630757763969839	0.451950306876832	0.103671020415033	0.137341522987096	5.24916666409874	31.3838984545745	-1.79451558440194	0.88792153545294	0.904144486353034
"311"	"PI 656090"	5.92480944584091	30.2978733662218	-0.669928132077315	-0.738802320634123	2.33103460569455	9.02835596943135	-1.76950116493684	16.0596154890463	11.0113693571665	1.5605442016258	-0.629426692812895	0.961045303355106	-0.158893590186316	0.736556344526633	-2.36525325381996	1.90336859722568	0.0822252053589747	1.02917913566542	-0.113271043716269	-0.191068808913391	0.805896099387541	-0.0143359400282125	0.000485844327789774	7.32777720895041	24.8491500860905	-0.663292704982632	-0.710394404345209	1.54546915597055
"312"	"PI 656091"	24.3037300122999	-65.0781777910626	-1.25939385225453	2.86278419643242	11.5767966949521	22.7638996186489	4.64074266036728	-60.7736170837889	2.18500052615796	1.42439226261099	-2.46902860920657	11.9735000299087	4.33488572378754	0.693271916825244	1.20942814211771	1.54521852897514	0.238518144119296	-1.97397697722052	-0.140507822914737	-0.187383707520401	0.244198732782102	0.0672513797182551	0.0495071800761468	23.3299313841767	-61.8233602867739	-1.85094119245184	3.36034881012552	11.6684152650404
"313"	"PI 656092"	24.9228769560792	-67.9221291317659	-1.30001190078399	3.3998619481883	8.96786207957945	18.8074923116311	2.85066831082495	-35.0921777647867	15.1559343299669	1.62334656743397	-2.4452745519012	10.5632029757339	4.70746435649626	0.738512092299527	-0.701641033445975	2.15171260057673	0.151485990371428	0.339021416809356	-0.187921705531756	NA	0.29966935009617	0.0506786893525363	0.0893347350212035	21.53472373043	-47.6681616602165	-1.88036088280281	3.88444148240357	9.76601861716694
"314"	"PI 656093"	13.7739285162587	-3.66631013390545	0.628500308734749	1.3032992197854	5.28320123286037	14.6357431832506	-0.417749476615404	7.2745990143302	22.4826268098089	0.495385759580458	-1.01416522489631	5.53399588328422	1.46662159213169	0.371225430936165	-2.90390389950906	2.30293139829992	-0.186261652004748	2.96362943514415	-0.129466871270111	-0.0648668587182853	-0.0293959861265406	-0.0530329987785282	0.055093924176672	14.0753780968022	3.85268005039184	-0.151386770049788	1.26243998078827	5.36105971194313
"315"	"PI 656094"	4.22088510848157	-14.6640496499742	-0.75051878753254	0.416307069500405	2.04905657636048	6.99641591382684	-1.16630699201152	-1.30509199320386	13.1953135268192	0.839712616755202	-1.39513499655492	1.88787354855232	1.0519825725156	0.794278246253913	-1.22882728827281	1.615707060274	0.115413572460574	-2.27773900815398	-0.120315140322128	-0.052432765800432	0.477551624336901	-0.0064069860893541	0.0462446823550806	5.42145914297669	-5.76477887303903	-1.09492204231859	0.552164222420393	1.9225082149554
"316"	"PI 656095"	5.5774922394356	1.00144257261706	-0.146444812869189	4.94606513522128	3.92904314658714	8.49344747694771	-0.845276541399138	-3.23990769355155	25.1517850909274	1.19006441154542	-2.3761018009704	0.565447727797881	4.4904725301651	0.31325910600133	-4.07874425364994	2.3264269820778	0.10109188620644	2.63242652544085	-0.116283862944256	-0.162270423158334	NA	-0.0842183109918514	-0.0699873535178927	6.91377317001311	0.0874051288784864	-1.21227132285932	4.52124668867831	2.45681259870098
"317"	"PI 656096"	6.59912611713319	0.290334723526881	-1.42291744106005	1.99674763249584	4.94339128979325	7.74581247480057	0.0483342670199047	9.08121080101559	16.6086746223641	0.772596656435404	-2.09927715319442	5.01708755422758	3.01511723931683	0.250387051915637	-0.171630245337168	1.80093902975784	0.114752476753825	-2.24534685100541	-0.137902749141913	-0.0773191959618492	0.715439147596847	0.0302974658486931	0.0496911906112018	7.18445570263666	5.28070542636934	-1.78730555518776	2.32936595310132	4.82371327322957
"318"	"PI 656097"	24.6423576953178	-4.38598960238713	-1.46227491288163	4.20592846810561	9.23545254014121	25.9842842045672	2.75560343148011	1.84905601915374	2.10618720314298	2.27063387391207	-2.37899733808208	8.85917085614807	4.89226090422128	1.43695496825892	0.150109240521664	2.41242312653851	0.168702312509574	0.459956817764786	-0.109472471435213	-0.0971151328442098	0.535149580525463	-0.000603057294898318	0.0299551309031639	25.1112948960311	0.153734163242268	-1.93390131090322	4.3674690564361	9.03446886905687
"319"	"PI 656099"	27.4891372163251	34.3069767731451	-1.30369198093496	3.63003846775313	8.40491008124215	23.0784654553669	1.72510262418747	36.698983300777	2.89457040778	2.16986007140111	-2.32981848125207	10.4567123755931	5.29139666160459	1.44389786558007	-0.61874119182417	2.32578596557634	0.210296244660511	-0.892232180764345	-0.165429864634445	-0.0975739282558804	0.389695172930321	0.0784108284932673	0.104795944366296	24.76944448392	36.5167140438831	-1.79668435918184	4.1579826399506	9.03719318382093
"320"	"PI 656100"	19.0825306534128	-74.0333470740461	-0.842612221388069	4.56385824334025	9.1403972405139	20.3958508618264	1.43554992228542	-63.6126559698368	16.5011905276162	2.7312575560893	-1.89054535803064	11.6090522193748	6.12286704517625	2.305016348281	2.96546618205616	2.46436993398162	0.684625228296968	-2.99845710983816	-0.11664655553853	-0.130284936378921	0.277551310009053	0.0651795152594289	0.114935132024116	19.8351457766923	-67.1996668783511	-1.37354488032697	5.08135626244003	10.0132790659965
"321"	"PI 656102"	8.76468108109739	4.24745258044726	-0.521474594827593	2.1469127827964	0.989764924598372	8.52291982504453	-3.61564259072755	-10.8803800674857	-1.24329298204741	0.532021003707363	-0.480784522766455	1.84091658648196	3.43584549002689	1.38461259837678	-0.71993676206125	1.93080322717325	0.0984435588714276	-4.35007067677604	-0.151784033967917	-0.228676050887259	0.749494069291622	0.0548093965423129	0.0880939108174639	8.49748742399938	-1.60023433280395	-0.700876539161987	2.54886980487035	1.14724755311153
"322"	"PI 656104"	8.89803837599817	-22.5838465831934	0.280983236567943	-0.0839377846417133	-1.34544081829579	7.13969072684187	-1.94518056228421	-9.22406157515005	-5.15576644791999	-1.23136664561652	-2.34029462939562	-4.67264847802954	-0.888429233564378	1.82916871653865	-2.6778735716929	NA	0.504526216162048	NA	-0.170811145196387	-0.0556410248437814	NA	-0.173821284116383	-0.0844392016226477	8.00432950306691	-14.3475690127693	-1.05063151058332	-0.534818200839451	NA
"323"	"PI 656105"	6.93639589748596	-80.7821780114728	-1.1630103484025	1.32705075471388	4.76807021619512	9.10866832067059	-0.395470272312496	-77.4121708514615	8.58290053612761	1.36634392080086	-2.40630502383986	5.0714885850755	2.10087198607755	0.457293877754125	-3.63232774199797	2.43776397468931	-0.00790886673720373	-0.294961139345762	-0.1239215204121	-0.242009859758788	0.205455145606096	0.00794439076440874	0.0578738612838764	7.68097615432209	-77.1774558185034	-1.76644058647475	1.56805508452216	4.95595675874564
"324"	"PI 656106"	11.9255929673586	-27.8628619018114	-0.996722680778926	1.4829542347852	3.54388932245249	12.7769109165112	-0.329676863755274	-25.2188039538804	12.4513303937955	3.05033451358824	-1.98347463314485	4.08067722278472	2.4453202462061	1.29525998982909	-3.18918989032946	2.10756781241608	0.0136502269439467	-1.77462749538481	-0.132525447504466	-0.14450091536513	0.340838998642412	0.0263285639073724	0.0687719689223316	12.2373389259975	-24.3843237512136	-1.48826243699249	1.76552822856184	3.79882957885436
"325"	"PI 656107"	16.7179532407829	-13.1585694443626	-1.16700978007785	3.07708660500153	10.0634658542283	19.7457638440186	2.73029614133208	13.3130334218827	20.7302078753991	4.45152984763232	-1.11508502349134	11.0324783203829	4.96640851594403	0.47930941666909	0.685429561453575	2.15916138283052	0.149588774070319	-1.88168783811351	-0.100007349238796	0.0427438349837804	1.08574599515966	0.10143813532377	0.068303263267035	17.9255083848578	1.76257678313193	-1.26121510711459	3.73689949988619	10.4036612058189
