species	sample	group	Genetic_load_sum	N_del_sum	n_chr_rows	abs_per_ndel	wild_median_abs_per_ndel	ratio_vs_wild
sorghum	V30	improved	-174686.991175	21994	10	7.942483912658	7.95469518085749	0.998464898035454
sorghum	V31	improved	-178430.137036	22450	10	7.94789029113586	7.95469518085749	0.999144544251298
sorghum	V32	improved	-190340.5992019	23915	10	7.95904659008572	7.95469518085749	1.00054702400649
sorghum	V33	improved	-176760.4545786	22230	10	7.95143745292848	7.95469518085749	0.999590464768926
sorghum	V34	improved	-191066.1462656	24040	10	7.94784302269551	7.95469518085749	0.999138602044931
sorghum	V35	improved	-184604.8517872	23352	10	7.90531225536143	7.95469518085749	0.993791977646748
sorghum	V36	improved	-210733.1294811	26604	10	7.92110695688994	7.95469518085749	0.995777559893385
sorghum	V37	improved	-198514.5881447	25067	10	7.91935964194758	7.95469518085749	0.995557901578058
sorghum	V38	improved	-155347.9389421	19507	10	7.96370220649511	7.95469518085749	1.00113229048164
sorghum	V39	improved	-159072.2119857	19919	10	7.98595371181786	7.95469518085749	1.0039295699269
sorghum	V40	improved	-239387.0065147	30089	10	7.95596419005949	7.95469518085749	1.00015952958261
sorghum	V41	improved	-210250.1458457	26403	10	7.96311577645343	7.95469518085749	1.00105856923546
sorghum	V42	improved	-159281.872392	19878	10	8.01297275339571	7.95469518085749	1.00732618550595
sorghum	V43	improved	-160177.7253972	20016	10	8.00248428243405	7.95469518085749	1.00600765968903
sorghum	V44	improved	-155645.1569214	19351	10	8.04326168784042	7.95469518085749	1.01113386559375
sorghum	V45	improved	-175397.184581	21966	10	7.98493966042976	7.95469518085749	1.00380209158046
sorghum	V46	improved	-182500.1793296	22852	10	7.98617973611062	7.95469518085749	1.00395798387459
sorghum	V47	improved	-170618.6130141	21466	10	7.94831887701947	7.95469518085749	0.999198422605386
sorghum	V48	improved	-170157.4042152	21387	10	7.95611372400056	7.95469518085749	1.00017832778137
sorghum	V49	improved	-182139.3178373	22883	10	7.95959086821221	7.95469518085749	1.0006154462545
sorghum	V50	improved	-158566.1249149	19764	10	8.02297737881502	7.95469518085749	1.00858388617101
sorghum	V51	improved	-188294.5560832	23832	10	7.90091289372273	7.95469518085749	0.993238925450696
sorghum	V52	improved	-164465.4334415	20718	10	7.93828716292596	7.95469518085749	0.997937316571097
sorghum	V53	improved	-202646.7572097	25623	10	7.90878340591266	7.95469518085749	0.99422834264532
sorghum	V54	improved	-136822.1682025	17074	10	8.0134806256589	7.95469518085749	1.007390031103
sorghum	V55	improved	-181902.5654849	22785	10	7.98343495654598	7.95469518085749	1.00361293236699
sorghum	V56	improved	-142517.5340246	17834	10	7.99133868030728	7.95469518085749	1.004606524652
sorghum	V57	improved	-170169.7801149	21408	10	7.94888733720572	7.95469518085749	0.999269884826542
sorghum	V58	improved	-127962.0905438	15976	10	8.00964512667752	7.95469518085749	1.00690786316392
sorghum	V59	improved	-191521.9313219	24017	10	7.97443191580547	7.95469518085749	1.00248114283442
sorghum	V60	improved	-158654.1106947	19805	10	8.01081094141379	7.95469518085749	1.00705441997216
sorghum	V61	improved	-210045.9630264	26441	10	7.94394928430846	7.95469518085749	0.998649112718374
sorghum	V62	improved	-169978.5176844	21384	10	7.94886446335578	7.95469518085749	0.999267009310961
sorghum	V63	improved	-135797.7039412	17036	10	7.97122000124442	7.95469518085749	1.00207736688977
sorghum	V64	improved	-129231.6607984	16166	10	7.99404062838055	7.95469518085749	1.00494619173061
sorghum	V65	improved	-140069.0246565	17466	10	8.01952505762625	7.95469518085749	1.00814988824773
sorghum	V66	improved	-178597.1484767	22392	10	7.97593553397195	7.95469518085749	1.00267016556028
sorghum	V67	improved	-163789.5389349	20540	10	7.97417424220545	7.95469518085749	1.00244875019156
sorghum	V68	improved	-173652.2244051	21803	10	7.96460232101546	7.95469518085749	1.00124544560574
sorghum	V69	improved	-222628.7603422	27996	10	7.95216317838977	7.95469518085749	0.999681697109675
sorghum	V70	improved	-178730.0611393	22383	10	7.98508069245856	7.95469518085749	1.00381982098751
sorghum	V71	improved	-109430.7538483	13708	10	7.98298466941202	7.95469518085749	1.00355632590707
sorghum	V72	improved	-186657.5001232	23453	10	7.95878992551913	7.95469518085749	1.00051475821116
sorghum	V73	improved	-226548.6668721	28458	10	7.9608077472802	7.95469518085749	1.0007684224579
sorghum	V74	improved	-173374.1316518	21700	10	7.98959132035945	7.95469518085749	1.00438686067895
sorghum	V75	improved	-164964.9246642	20564	10	8.02202512469364	7.95469518085749	1.00846417647758
sorghum	V76	improved	-160865.3801684	20196	10	7.96520995090117	7.95469518085749	1.001321831925
sorghum	V77	improved	-240709.09215	30270	10	7.95206779484638	7.95469518085749	0.99966970626135
sorghum	V78	improved	-158592.3010266	19862	10	7.98470954720572	7.95469518085749	1.00377316360537
sorghum	V79	improved	-196110.3449551	24619	10	7.96581278504813	7.95469518085749	1.00139761536273
sorghum	V80	improved	-216440.1309763	27190	10	7.96028433160353	7.95469518085749	1.0007026228685
sorghum	V81	improved	-205176.6109592	25704	10	7.98228333952692	7.95469518085749	1.00346816038103
sorghum	V82	improved	-260213.6401507	32666	10	7.96588624718974	7.95469518085749	1.00140685042957
sorghum	V83	improved	-236811.3768931	29644	10	7.98850954301376	7.95469518085749	1.00425086837239
sorghum	V84	improved	-244528.7525281	30752	10	7.95163737409274	7.95469518085749	0.999615597242229
sorghum	V85	improved	-189569.2075026	23735	10	7.98690573004424	7.95469518085749	1.00404924996551
sorghum	V86	improved	-139601.3911048	17407	10	8.01984208104786	7.95469518085749	1.00818974187058
sorghum	V87	improved	-147113.5406386	18363	10	8.01141102426619	7.95469518085749	1.00712985753938
sorghum	V88	improved	-230999.5176696	28993	10	7.96742378055393	7.95469518085749	1.00160013670003
sorghum	V89	improved	-136964.0777324	17052	10	8.03214155127844	7.95469518085749	1.00973593188175
sorghum	V90	improved	-238283.6737944	29835	10	7.9867160648366	7.95469518085749	1.0040254067882
sorghum	V91	improved	-169318.5431787	21194	10	7.98898476826932	7.95469518085749	1.00431060985144
sorghum	V92	improved	-225449.8052001	28337	10	7.95602234534707	7.95469518085749	1.00016684039544
sorghum	V93	improved	-195448.6080583	24550	10	7.96124676408554	7.95469518085749	1.00082361210318
sorghum	V94	improved	-214969.4594696	26987	10	7.96566715342943	7.95469518085749	1.00137930773241
sorghum	V95	improved	-222355.986885	27886	10	7.97374979864448	7.95469518085749	1.00239539257681
sorghum	V96	improved	-196231.3546407	24704	10	7.94330289186771	7.95469518085749	0.998567853483916
sorghum	V97	improved	-165852.4313749	20754	10	7.99134775825865	7.95469518085749	1.00460766585869
sorghum	V98	improved	-158912.8983275	19876	10	7.99521525093077	7.95469518085749	1.00509385578605
sorghum	V99	improved	-155772.9345466	19430	10	8.01713507702522	7.95469518085749	1.00784943919888
sorghum	V100	improved	-186538.9386253	23424	10	7.96358173776042	7.95469518085749	1.00111714612576
sorghum	V101	improved	-137984.8505286	17218	10	8.01398829879196	7.95469518085749	1.00745385166702
sorghum	V102	improved	-168975.9864232	21144	10	7.99167548350359	7.95469518085749	1.0046488648283
sorghum	V103	improved	-177163.1893344	22178	10	7.98824011788259	7.95469518085749	1.00421699842199
sorghum	V104	improved	-165195.6344369	20728	10	7.96968518124759	7.95469518085749	1.00188442172192
sorghum	V105	improved	-160418.2697208	20132	10	7.96832255716273	7.95469518085749	1.0017131236327
sorghum	V106	improved	-127973.1432975	16077	10	7.96001388925173	7.95469518085749	1.00066862504135
sorghum	V107	improved	-157651.6084421	19727	10	7.99166667218026	7.95469518085749	1.00464775713993
sorghum	V108	improved	-238485.1076704	30001	10	7.94923861439285	7.95469518085749	0.999314044556004
sorghum	V109	improved	-126225.4750912	15793	10	7.99249509853733	7.95469518085749	1.00475190020741
sorghum	V110	improved	-116460.5878629	14535	10	8.01242434557276	7.95469518085749	1.00725724410587
sorghum	V111	improved	-132500.2815822	16613	10	7.97569864456751	7.95469518085749	1.00264038573855
sorghum	V112	improved	-166286.3623769	20918	10	7.94943887450521	7.95469518085749	0.999339219639122
sorghum	V113	improved	-147269.3510975	18486	10	7.96653419330845	7.95469518085749	1.00148830497986
sorghum	V114	improved	-211588.6134983	26542	10	7.9718413645656	7.95469518085749	1.00215547966556
sorghum	V115	improved	-181352.0597276	22810	10	7.95055062374397	7.95469518085749	0.999478979769898
sorghum	V116	improved	-154730.7687828	19315	10	8.01091218135128	7.95469518085749	1.00706714703903
sorghum	V117	improved	-156040.0523205	19509	10	7.9983624132708	7.95469518085749	1.00548949160471
sorghum	V118	improved	-136317.9220855	17007	10	8.01540083997766	7.95469518085749	1.00763142493081
sorghum	V119	improved	-214699.8526563	27035	10	7.9415517905049	7.95469518085749	0.998347719170406
sorghum	V120	improved	-119620.5694121	14905	10	8.02553300316001	7.95469518085749	1.00890515861286
sorghum	V121	improved	-177702.3960206	22224	10	7.99596814347552	7.95469518085749	1.00518850335301
sorghum	V122	improved	-207749.7690555	26056	10	7.97320268097559	7.95469518085749	1.00232661336447
sorghum	V123	improved	-132479.5294845	16532	10	8.01352101890273	7.95469518085749	1.00739510901521
sorghum	V124	improved	-172564.1680005	21609	10	7.98575445418576	7.95469518085749	1.0039045208675
sorghum	V125	improved	-190214.4628551	23846	10	7.97678700222679	7.95469518085749	1.00277720526897
sorghum	V126	improved	-174032.9306003	21801	10	7.98279577084996	7.95469518085749	1.00353257910625
sorghum	V127	improved	-148518.6710022	18526	10	8.01676945925726	7.95469518085749	1.00780347668747
sorghum	V128	improved	-154808.0314668	19354	10	7.99876157211946	7.95469518085749	1.00553967062974
sorghum	V129	improved	-228344.430381	28653	10	7.96930270411475	7.95469518085749	1.0018363397874
sorghum	V130	improved	-241482.3063725	30281	10	7.97471372717215	7.95469518085749	1.00251656988225
sorghum	V131	improved	-128293.8844487	16135	10	7.95127886264022	7.95469518085749	0.99957052807938
sorghum	V132	improved	-192538.8979093	24270	10	7.93320551748249	7.95469518085749	0.997298493168322
sorghum	V5	landrace	-188762.8279218	23716	10	7.95930291456401	7.95469518085749	1.00057924704866
sorghum	V6	landrace	-193333.3425216	24272	10	7.96528273408042	7.95469518085749	1.00133098163817
sorghum	V7	landrace	-166812.2964856	20905	10	7.97954061160488	7.95469518085749	1.00312336678936
sorghum	V8	landrace	-201854.9483823	25307	10	7.97624959032284	7.95469518085749	1.00270964618697
sorghum	V9	landrace	-234085.0589702	29469	10	7.94343408226272	7.95469518085749	0.998584345680288
sorghum	V10	landrace	-215403.7835835	27033	10	7.96817902502497	7.95469518085749	1.00169507993215
sorghum	V11	landrace	-229079.1864944	28837	10	7.94393267310747	7.95469518085749	0.998647024492412
sorghum	V12	landrace	-239091.9233071	29974	10	7.97664386825582	7.95469518085749	1.00275921162273
sorghum	V13	landrace	-156192.7601429	19634	10	7.95521850580116	7.95469518085749	1.00006578818318
sorghum	V14	landrace	-221642.5277062	27865	10	7.95415495087744	7.95469518085749	0.999932086652252
sorghum	V15	landrace	-149488.9686884	18781	10	7.95958514926788	7.95469518085749	1.00061472731503
sorghum	V16	landrace	-134144.849236	16797	10	7.98623856855391	7.95469518085749	1.00396537981397
sorghum	V17	landrace	-155147.3929677	19335	10	8.02417341441427	7.95469518085749	1.00873424210194
sorghum	V18	landrace	-208125.6484941	26133	10	7.96409323438182	7.95469518085749	1.00118144734784
sorghum	V19	landrace	-194870.9500968	24487	10	7.95813901649038	7.95469518085749	1.00043293118776
sorghum	V20	landrace	-257399.5592612	32383	10	7.94860140386005	7.95469518085749	0.999233939596817
sorghum	V21	landrace	-181847.8114625	22794	10	7.97788064677108	7.95469518085749	1.00291468942385
sorghum	V22	landrace	-215915.9728208	27062	10	7.97856672902225	7.95469518085749	1.00300093814056
sorghum	V23	landrace	-192220.7480988	24090	10	7.97927555412204	7.95469518085749	1.00309004590442
sorghum	V24	landrace	-212520.5614754	26641	10	7.97719910947037	7.95469518085749	1.00282901206158
sorghum	V25	landrace	-189136.305906	23702	10	7.97976145076365	7.95469518085749	1.00315112890391
sorghum	V26	landrace	-242566.9793664	30413	10	7.97576626332161	7.95469518085749	1.00264888622192
sorghum	V27	landrace	-235455.7536011	29630	10	7.94653235238272	7.95469518085749	0.998973835164116
sorghum	V28	landrace	-255708.0086423	32150	10	7.95359280380404	7.95469518085749	0.999861418064629
sorghum	V29	landrace	-245265.7078274	30830	10	7.95542354289329	7.95469518085749	1.00009156378959
sorghum	V30	landrace	-230384.7846437	28890	10	7.97455121646591	7.95469518085749	1.00249614034944
sorghum	V31	landrace	-239646.6936063	30080	10	7.96697784595412	7.95469518085749	1.00154407740553
sorghum	V32	landrace	-261277.2458478	32845	10	7.95485601606942	7.95469518085749	1.00002021890321
sorghum	V33	landrace	-239032.1782971	29942	10	7.98317341183288	7.95469518085749	1.00358005307908
sorghum	V34	landrace	-159322.5617554	19954	10	7.98449242033678	7.95469518085749	1.00374586816991
sorghum	V35	landrace	-193826.3900006	24278	10	7.98362262132795	7.95469518085749	1.00363652406695
sorghum	V36	landrace	-140151.3360598	17492	10	8.01231054538074	7.95469518085749	1.0072429380653
sorghum	V37	landrace	-219470.3318034	27453	10	7.99440249894001	7.95469518085749	1.00499168317324
sorghum	V38	landrace	-215707.0901755	27064	10	7.9702590221512	7.95469518085749	1.00195656036339
sorghum	V39	landrace	-235594.2504194	29552	10	7.97219309757039	7.95469518085749	1.00219969669674
sorghum	V40	landrace	-206706.3445528	25959	10	7.96280074551408	7.95469518085749	1.00101896609138
sorghum	V41	landrace	-231610.2886801	29075	10	7.96596005778504	7.95469518085749	1.00141612930118
sorghum	V42	landrace	-243157.8480406	30515	10	7.9684695409012	7.95469518085749	1.00173160124059
sorghum	V43	landrace	-215224.9948026	27009	10	7.96863989050317	7.95469518085749	1.00175301621604
sorghum	V44	landrace	-231238.5442833	29005	10	7.97236836005171	7.95469518085749	1.00222172927968
sorghum	V45	landrace	-210580.9014831	26422	10	7.9699077088449	7.95469518085749	1.00191239609332
sorghum	V46	landrace	-239073.9808896	30003	10	7.96833586273373	7.95469518085749	1.00171479630157
sorghum	V47	landrace	-212711.4840825	26705	10	7.96523063405729	7.95469518085749	1.00132443204425
sorghum	V48	landrace	-208503.5482742	26122	10	7.98191364651252	7.95469518085749	1.00342168556258
sorghum	V49	landrace	-203451.0235494	25519	10	7.97253119438066	7.95469518085749	1.00224219949572
sorghum	V50	landrace	-174671.5558602	21910	10	7.9722298430032	7.95469518085749	1.00220431603563
sorghum	V51	landrace	-196462.804246	24659	10	7.9671845673385	7.95469518085749	1.00157006474755
sorghum	V52	landrace	-234621.4070735	29446	10	7.96785325930517	7.95469518085749	1.00165412729822
sorghum	V53	landrace	-200562.1705622	25143	10	7.97685918793302	7.95469518085749	1.00278627987266
sorghum	V54	landrace	-215707.7319579	27093	10	7.96175144715978	7.95469518085749	1.00088705678117
sorghum	V55	landrace	-147208.7576865	18396	10	8.00221557330398	7.95469518085749	1.00597387974851
sorghum	V56	landrace	-212262.3966323	26697	10	7.95079584343934	7.95469518085749	0.999509806808495
sorghum	V57	landrace	-234397.9272805	29408	10	7.97054975790601	7.95469518085749	1.00199310931319
sorghum	V58	landrace	-169600.0158241	21301	10	7.96206825144829	7.95469518085749	1.00092688285637
sorghum	V59	landrace	-142247.6376732	17770	10	8.00493177676984	7.95469518085749	1.00631533889988
sorghum	V60	landrace	-169160.5147511	21261	10	7.95637621706881	7.95469518085749	1.00021132628883
