sample	group	cutoff_lab	Genetic_load_sum	n_chr_rows	Abs_genetic_load
[426]BT1:GT	improved	10%	-523570.989344	10	523570.989344
[427]C103:GT	improved	10%	-520891.367975	10	520891.367975
[428]C13:GT	improved	10%	-540812.922496	10	540812.922496
[429]C166:GT	improved	10%	-560779.067384	10	560779.067384
[430]C521:GT	improved	10%	-512192.455418	10	512192.455418
[431]C8605-2:GT	improved	10%	-409302.047409	10	409302.047409
[432]cai11-8:GT	improved	10%	-535362.243401	10	535362.243401
[433]CAU178:GT	improved	10%	-540779.894263	10	540779.894263
[434]CAU478:GT	improved	10%	-401728.919969	10	401728.919969
[435]CAU5003:GT	improved	10%	-519795.761468	10	519795.761468
[436]CAUCHANG72:GT	improved	10%	-557858.86933	10	557858.86933
[437]CAUMo17:GT	improved	10%	-532184.498591	10	532184.498591
[438]CAUZHENG58:GT	improved	10%	-464199.776394	10	464199.776394
[439]chang3:GT	improved	10%	-499708.800207	10	499708.800207
[440]chang69:GT	improved	10%	-476554.699775	10	476554.699775
[441]chang72:GT	improved	10%	-552424.202355	10	552424.202355
[442]chang7daxian1:GT	improved	10%	-543887.707572	10	543887.707572
[443]changD:GT	improved	10%	-572040.860935	10	572040.860935
[444]changK:GT	improved	10%	-549565.435217	10	549565.435217
[445]chaoxianbai:GT	improved	10%	-488834.751053	10	488834.751053
[446]chen322:GT	improved	10%	-544789.250811	10	544789.250811
[447]cheng18:GT	improved	10%	-501045.322675	10	501045.322675
[448]cheng435:GT	improved	10%	-247368.519458	10	247368.519458
[449]cheng698-3:GT	improved	10%	-426146.555544	10	426146.555544
[450]chengzi108:GT	improved	10%	-513746.326249	10	513746.326249
[451]chengzi2142:GT	improved	10%	-526454.857259	10	526454.857259
[452]chi545:GT	improved	10%	-522443.374172	10	522443.374172
[453]chihuang14:GT	improved	10%	-363703.108993	10	363703.108993
[454]chihuang32:GT	improved	10%	-513173.96801	10	513173.96801
[455]chong72:GT	improved	10%	-483852.713913	10	483852.713913
[456]CM105:GT	improved	10%	-426681.664328	10	426681.664328
[457]CML103:GT	improved	10%	-517088.944889	10	517088.944889
[458]CML103-run248:GT	improved	10%	-516886.387682	10	516886.387682
[459]CML125-2pianma:GT	improved	10%	-502211.520726	10	502211.520726
[460]CML133:GT	improved	10%	-517387.254308	10	517387.254308
[461]CML192:GT	improved	10%	-522387.829418	10	522387.829418
[462]CML202:GT	improved	10%	-527389.594643	10	527389.594643
[463]CML206:GT	improved	10%	-528086.705108	10	528086.705108
[464]CML228:GT	improved	10%	-530260.281815	10	530260.281815
[465]CML247:GT	improved	10%	-528423.274425	10	528423.274425
[466]CML277:GT	improved	10%	-521834.159249	10	521834.159249
[467]CML312SR:GT	improved	10%	-533604.256147	10	533604.256147
[468]CML322:GT	improved	10%	-521808.884285	10	521808.884285
[469]CML330:GT	improved	10%	-526694.880379	10	526694.880379
[470]CML333:GT	improved	10%	-517461.531475	10	517461.531475
[471]CML341:GT	improved	10%	-523715.176126	10	523715.176126
[472]CML411:GT	improved	10%	-528193.364604	10	528193.364604
[473]CML418:GT	improved	10%	-521205.867064	10	521205.867064
[474]CML479:GT	improved	10%	-522332.31577	10	522332.31577
[475]CML504:GT	improved	10%	-526124.624592	10	526124.624592
[476]CML505:GT	improved	10%	-513611.178585	10	513611.178585
[477]CML511:GT	improved	10%	-527947.95748	10	527947.95748
[478]CML52:GT	improved	10%	-519138.100705	10	519138.100705
[479]CML58:GT	improved	10%	-560572.152045	10	560572.152045
[480]CML69:GT	improved	10%	-522988.507745	10	522988.507745
[481]CML84:GT	improved	10%	-515922.80659	10	515922.80659
[482]CML85:GT	improved	10%	-526408.384598	10	526408.384598
[483]CML96:GT	improved	10%	-500364.971464	10	500364.971464
[484]CML99:GT	improved	10%	-489490.078442	10	489490.078442
[485]CN104:GT	improved	10%	-475540.425271	10	475540.425271
[486]CN165:GT	improved	10%	-452778.909817	10	452778.909817
[487]Co109:GT	improved	10%	-504139.424076	10	504139.424076
[488]CR14:GT	improved	10%	-250790.258397	10	250790.258397
[489]CR1HT:GT	improved	10%	-518745.148093	10	518745.148093
[490]CT109:GT	improved	10%	-544607.980865	10	544607.980865
[491]CT52C:GT	improved	10%	-531117.314185	10	531117.314185
[492]Cwu215B:GT	improved	10%	-511413.442399	10	511413.442399
[493]D1049:GT	improved	10%	-465912.431834	10	465912.431834
[494]D1051:GT	improved	10%	-540988.845336	10	540988.845336
[495]D1139:GT	improved	10%	-459760.625507	10	459760.625507
[496]d140:GT	improved	10%	-459954.290873	10	459954.290873
[497]D15:GT	improved	10%	-339027.451957	10	339027.451957
[498]D20:GT	improved	10%	-535189.846963	10	535189.846963
[499]D23:GT	improved	10%	-499072.411096	10	499072.411096
[500]D33A:GT	improved	10%	-512770.487648	10	512770.487648
[501]D340:GT	improved	10%	-415065.368522	10	415065.368522
[502]D619:GT	improved	10%	-574810.187998	10	574810.187998
[503]D729:GT	improved	10%	-529629.821128	10	529629.821128
[504]D801:GT	improved	10%	-389810.836756	10	389810.836756
[505]D854:GT	improved	10%	-481353.984658	10	481353.984658
[506]D856:GT	improved	10%	-555724.742908	10	555724.742908
[507]D857:GT	improved	10%	-477619.039204	10	477619.039204
[508]D864:GT	improved	10%	-520612.255629	10	520612.255629
[509]D869:GT	improved	10%	-459903.287142	10	459903.287142
[510]D88:GT	improved	10%	-518813.032789	10	518813.032789
[511]D881:GT	improved	10%	-364504.152675	10	364504.152675
[512]D883:GT	improved	10%	-535178.183546	10	535178.183546
[513]D886:GT	improved	10%	-521246.41072	10	521246.41072
[514]D892:GT	improved	10%	-503873.117142	10	503873.117142
[515]D978:GT	improved	10%	-476112.117961	10	476112.117961
[516]da255:GT	improved	10%	-516673.887741	10	516673.887741
[517]dai6:GT	improved	10%	-506510.29328	10	506510.29328
[518]daMO:GT	improved	10%	-539222.07145	10	539222.07145
[519]dan3115:GT	improved	10%	-515684.155655	10	515684.155655
[520]dan340:GT	improved	10%	-496645.977676	10	496645.977676
[521]dan598:GT	improved	10%	-525083.19291	10	525083.19291
[522]dan599:GT	improved	10%	-539429.965486	10	539429.965486
[523]dan9046:GT	improved	10%	-525398.341312	10	525398.341312
[524]dan9064:GT	improved	10%	-479715.782332	10	479715.782332
[525]danhuang02:GT	improved	10%	-530748.281278	10	530748.281278
[526]daqing133:GT	improved	10%	-512060.564101	10	512060.564101
[527]De811:GT	improved	10%	-442995.870772	10	442995.870772
[528]DF20:GT	improved	10%	-129901.7391	10	129901.7391
[529]DF24:GT	improved	10%	-92591.080426	10	92591.080426
[530]DF27:GT	improved	10%	-513863.2976	10	513863.2976
[531]DF32:GT	improved	10%	-531933.913722	10	531933.913722
[532]DH138:GT	improved	10%	-551167.872119	10	551167.872119
[533]DH149:GT	improved	10%	-510913.892167	10	510913.892167
[534]DH40:GT	improved	10%	-508527.428285	10	508527.428285
[535]DH65232:GT	improved	10%	-518470.659171	10	518470.659171
[536]DH65232-DH9:GT	improved	10%	-562795.399025	10	562795.399025
[537]DJ7:GT	improved	10%	-11932.807449	10	11932.807449
[538]DM07:GT	improved	10%	-452669.542368	10	452669.542368
[539]DM101B:GT	improved	10%	-418970.474829	10	418970.474829
[540]dong327:GT	improved	10%	-507859.815639	10	507859.815639
[541]dupl-178:GT	improved	10%	-540757.099335	10	540757.099335
[542]dupl-478:GT	improved	10%	-405479.498048	10	405479.498048
[543]dupl-5003:GT	improved	10%	-523005.798128	10	523005.798128
[544]dupl-Zheng58:GT	improved	10%	-467721.594994	10	467721.594994
[545]duzi:GT	improved	10%	-545290.735011	10	545290.735011
[546]E200:GT	improved	10%	-548603.254711	10	548603.254711
[547]e220:GT	improved	10%	-426544.940204	10	426544.940204
[548]E28:GT	improved	10%	-480559.859638	10	480559.859638
[549]E588:GT	improved	10%	-529553.461923	10	529553.461923
[550]E600:GT	improved	10%	-528059.286554	10	528059.286554
[551]E601:GT	improved	10%	-428734.952736	10	428734.952736
[552]E8501:GT	improved	10%	-515119.804402	10	515119.804402
[553]equn3:GT	improved	10%	-497576.528926	10	497576.528926
[554]equn4:GT	improved	10%	-510462.422068	10	510462.422068
[555]ernan24:GT	improved	10%	-511390.285868	10	511390.285868
[556]ES40:GT	improved	10%	-538539.007094	10	538539.007094
[557]F42:GT	improved	10%	-15192.625029	10	15192.625029
[558]F7:GT	improved	10%	-544611.921534	10	544611.921534
[559]F7584:GT	improved	10%	-513545.692666	10	513545.692666
[560]F939:GT	improved	10%	-527062.591432	10	527062.591432
[561]fangyin:GT	improved	10%	-514979.824909	10	514979.824909
[562]fanrong2:GT	improved	10%	-511905.205468	10	511905.205468
[563]FAP1360A:GT	improved	10%	-488213.314331	10	488213.314331
[564]FAPW:GT	improved	10%	-382988.399492	10	382988.399492
[565]FBHJ:GT	improved	10%	-402420.117197	10	402420.117197
[566]FC-13:GT	improved	10%	-499944.454801	10	499944.454801
[567]Feb-48:GT	improved	10%	-527732.189374	10	527732.189374
[568]fengke1:GT	improved	10%	-532085.189946	10	532085.189946
[569]FR14:GT	improved	10%	-454862.895529	10	454862.895529
[570]fu8521:GT	improved	10%	-490186.063084	10	490186.063084
[571]fu8527:GT	improved	10%	-505270.621087	10	505270.621087
[572]fu8529:GT	improved	10%	-509504.604521	10	509504.604521
[573]fu8538:GT	improved	10%	-507092.913208	10	507092.913208
[574]fu8701:GT	improved	10%	-439381.359762	10	439381.359762
[575]fu96:GT	improved	10%	-501991.510773	10	501991.510773
[576]fusheA:GT	improved	10%	-510091.22606	10	510091.22606
[577]gan41:GT	improved	10%	-528877.635517	10	528877.635517
[578]german_B73:GT	improved	10%	-20258.544169	10	20258.544169
[579]german_CH10:GT	improved	10%	-540220.473515	10	540220.473515
[580]german_D06:GT	improved	10%	-480036.579509	10	480036.579509
[581]german_D09:GT	improved	10%	-488107.189895	10	488107.189895
[582]german_D152:GT	improved	10%	-526546.338088	10	526546.338088
[583]german_DK105:GT	improved	10%	-540525.961818	10	540525.961818
[584]german_EC169:GT	improved	10%	-344032.31695	10	344032.31695
[585]german_EC49A:GT	improved	10%	-512816.133535	10	512816.133535
[586]german_EP1:GT	improved	10%	-534600.121259	10	534600.121259
[587]german_EP44:GT	improved	10%	-528233.891295	10	528233.891295
[588]german_EZ5:GT	improved	10%	-525680.957118	10	525680.957118
[589]german_F03802:GT	improved	10%	-522257.024645	10	522257.024645
[590]german_F2:GT	improved	10%	-536618.637403	10	536618.637403
[591]german_F252:GT	improved	10%	-496877.170435	10	496877.170435
[592]german_F283:GT	improved	10%	-526939.364282	10	526939.364282
[593]german_F353:GT	improved	10%	-494151.493383	10	494151.493383
[594]german_F618:GT	improved	10%	-449168.292629	10	449168.292629
[595]german_F64:GT	improved	10%	-526713.093073	10	526713.093073
[596]german_F7:GT	improved	10%	-539801.762005	10	539801.762005
[597]german_F98902:GT	improved	10%	-314603.453532	10	314603.453532
[598]german_FF0721H-7:GT	improved	10%	-539384.148596	10	539384.148596
[599]german_Lo11:GT	improved	10%	-531239.120433	10	531239.120433
[600]german_Mo17:GT	improved	10%	-531768.70201	10	531768.70201
[601]german_PH207:GT	improved	10%	-497759.475612	10	497759.475612
[602]german_UH006:GT	improved	10%	-541771.375057	10	541771.375057
[603]german_UH007:GT	improved	10%	-536637.534641	10	536637.534641
[604]german_UH009:GT	improved	10%	-538299.10324	10	538299.10324
[605]german_UH250:GT	improved	10%	-465802.047203	10	465802.047203
[606]german_UH304:GT	improved	10%	-489270.062735	10	489270.062735
[607]german_W117:GT	improved	10%	-508008.365406	10	508008.365406
[608]GN4095:GT	improved	10%	-519538.357967	10	519538.357967
[609]guan17-1:GT	improved	10%	-530440.112107	10	530440.112107
[610]guangyou5:GT	improved	10%	-530986.576956	10	530986.576956
[611]GY3:GT	improved	10%	-368790.204142	10	368790.204142
[612]H105W:GT	improved	10%	-436994.153313	10	436994.153313
[613]H114:GT	improved	10%	-429695.916655	10	429695.916655
[614]H127:GT	improved	10%	-515670.417716	10	515670.417716
[615]H16:GT	improved	10%	-524474.419421	10	524474.419421
[616]H2:GT	improved	10%	-477478.599697	10	477478.599697
[617]H21:GT	improved	10%	-552081.199429	10	552081.199429
[618]H66-6:GT	improved	10%	-430728.677934	10	430728.677934
[619]H84:GT	improved	10%	-441871.713817	10	441871.713817
[620]H8431:GT	improved	10%	-366380.971492	10	366380.971492
[621]H99:GT	improved	10%	-530394.990272	10	530394.990272
[622]hai014:GT	improved	10%	-526195.192877	10	526195.192877
[623]hai1134:GT	improved	10%	-531570.493226	10	531570.493226
[624]hai9-21:GT	improved	10%	-494198.046782	10	494198.046782
[625]han21:GT	improved	10%	-452077.919577	10	452077.919577
[626]han49:GT	improved	10%	-544192.267716	10	544192.267716
[627]HB8229:GT	improved	10%	-460785.032285	10	460785.032285
[628]HBAI:GT	improved	10%	-491962.836072	10	491962.836072
[629]HD568:GT	improved	10%	-401935.414822	10	401935.414822
[630]Hda-5:GT	improved	10%	-461303.438903	10	461303.438903
[631]he344:GT	improved	10%	-517678.829741	10	517678.829741
[632]HHe01:GT	improved	10%	-512917.279788	10	512917.279788
[633]HP301:GT	improved	10%	-509479.22124	10	509479.22124
[634]hu803:GT	improved	10%	-361368.278041	10	361368.278041
[635]hua160:GT	improved	10%	-504598.267951	10	504598.267951
[636]huangC:GT	improved	10%	-504823.659393	10	504823.659393
[637]huangchanga:GT	improved	10%	-557370.880148	10	557370.880148
[638]huangchangb:GT	improved	10%	-562629.519385	10	562629.519385
[639]huangyesi:GT	improved	10%	-577382.222665	10	577382.222665
[640]huangyesi3:GT	improved	10%	-574076.352117	10	574076.352117
[641]huangzaosi:GT	improved	10%	-582104.001554	10	582104.001554
[642]huo17:GT	improved	10%	-539059.537576	10	539059.537576
[643]huobai:GT	improved	10%	-535760.285552	10	535760.285552
[644]huotanghuang:GT	improved	10%	-539326.398362	10	539326.398362
[645]huotanghuang17:GT	improved	10%	-508433.56677	10	508433.56677
[646]IA5125:GT	improved	10%	-514509.82969	10	514509.82969
[647]IB014:GT	improved	10%	-507704.598197	10	507704.598197
[648]IB02:GT	improved	10%	-499455.29818	10	499455.29818
[649]IBB14:GT	improved	10%	-447563.907311	10	447563.907311
[650]IBB15:GT	improved	10%	-492703.023621	10	492703.023621
[651]IBC2:GT	improved	10%	-502517.194315	10	502517.194315
[652]Il14H:GT	improved	10%	-531792.116361	10	531792.116361
[653]J8606:GT	improved	10%	-525754.743976	10	525754.743976
[654]ji4112:GT	improved	10%	-567024.868188	10	567024.868188
[655]ji432:GT	improved	10%	-529988.084406	10	529988.084406
[656]ji434:GT	improved	10%	-492155.123661	10	492155.123661
[657]ji444:GT	improved	10%	-565857.261549	10	565857.261549
[658]ji53:GT	improved	10%	-528875.288496	10	528875.288496
[659]ji533:GT	improved	10%	-539603.441389	10	539603.441389
[660]ji63:GT	improved	10%	-496213.089339	10	496213.089339
[661]ji833:GT	improved	10%	-498983.380591	10	498983.380591
[662]ji846:GT	improved	10%	-519400.256835	10	519400.256835
[663]ji853:GT	improved	10%	-536097.054953	10	536097.054953
[664]ji870:GT	improved	10%	-377383.981962	10	377383.981962
[665]jian1495a:GT	improved	10%	-499805.333586	10	499805.333586
[666]jian1495b:GT	improved	10%	-496009.208753	10	496009.208753
[667]jiao05:GT	improved	10%	-487774.985261	10	487774.985261
[668]jiao3:GT	improved	10%	-526318.250396	10	526318.250396
[669]jiao51:GT	improved	10%	-556232.094988	10	556232.094988
[670]jingnuo2:GT	improved	10%	-539526.939371	10	539526.939371
[671]jinsui54:GT	improved	10%	-548795.28139	10	548795.28139
[672]jiu138-5:GT	improved	10%	-516097.45826	10	516097.45826
[673]jiu22:GT	improved	10%	-512800.178715	10	512800.178715
[674]jiutai1:GT	improved	10%	-441806.650716	10	441806.650716
[675]K10:GT	improved	10%	-504586.857182	10	504586.857182
[676]K12:GT	improved	10%	-545297.752985	10	545297.752985
[677]K14:GT	improved	10%	-516256.974754	10	516256.974754
[678]K22:GT	improved	10%	-492104.918379	10	492104.918379
[679]K514:GT	improved	10%	-541691.326719	10	541691.326719
[680]Ki11:GT	improved	10%	-532107.825672	10	532107.825672
[681]Ki21:GT	improved	10%	-529137.050194	10	529137.050194
[682]KI3:GT	improved	10%	-533557.068107	10	533557.068107
[683]KP3130:GT	improved	10%	-481704.901112	10	481704.901112
[684]Ky21:GT	improved	10%	-497462.257059	10	497462.257059
[685]L005:GT	improved	10%	-544275.433532	10	544275.433532
[686]L05-6:GT	improved	10%	-309124.132859	10	309124.132859
[687]L061F:GT	improved	10%	-480892.612722	10	480892.612722
[688]L061M:GT	improved	10%	-472050.750425	10	472050.750425
[689]L069:GT	improved	10%	-534123.921292	10	534123.921292
[690]L-1:GT	improved	10%	-546546.875875	10	546546.875875
[691]L105:GT	improved	10%	-493469.132482	10	493469.132482
[692]L127:GT	improved	10%	-498369.210556	10	498369.210556
[693]L135:GT	improved	10%	-502226.86447	10	502226.86447
[694]L139:GT	improved	10%	-509410.377593	10	509410.377593
[695]L473:GT	improved	10%	-490917.991267	10	490917.991267
[696]L578:GT	improved	10%	-508489.150207	10	508489.150207
[697]La2-4:GT	improved	10%	-321949.261251	10	321949.261251
[698]lan766-4-2:GT	improved	10%	-467209.015807	10	467209.015807
[699]LD61:GT	improved	10%	-529737.140325	10	529737.140325
[700]LH1:GT	improved	10%	-453662.766667	10	453662.766667
[701]LH119:GT	improved	10%	-82484.611348	10	82484.611348
[702]LH123HT:GT	improved	10%	-492544.383022	10	492544.383022
[703]LH127:GT	improved	10%	-502796.194336	10	502796.194336
[704]LH128:GT	improved	10%	-519247.890496	10	519247.890496
[705]LH132:GT	improved	10%	-124590.953941	10	124590.953941
[706]LH143:GT	improved	10%	-402346.830841	10	402346.830841
[707]LH145:GT	improved	10%	-430496.930703	10	430496.930703
[708]LH146HT:GT	improved	10%	-289547.057609	10	289547.057609
[709]LH149:GT	improved	10%	-125970.141957	10	125970.141957
[710]LH150:GT	improved	10%	-518450.356789	10	518450.356789
[711]LH156:GT	improved	10%	-513629.237778	10	513629.237778
[712]LH160:GT	improved	10%	-505495.816932	10	505495.816932
[713]LH162:GT	improved	10%	-515230.582262	10	515230.582262
[714]LH190:GT	improved	10%	-108520.864116	10	108520.864116
[715]LH191:GT	improved	10%	-284525.958021	10	284525.958021
[716]LH192:GT	improved	10%	-178209.609558	10	178209.609558
[717]LH193:GT	improved	10%	-170232.724896	10	170232.724896
[718]LH194:GT	improved	10%	-184659.472685	10	184659.472685
[719]LH196:GT	improved	10%	-87824.233086	10	87824.233086
[720]LH202:GT	improved	10%	-54114.757418	10	54114.757418
[721]LH205:GT	improved	10%	-146875.372969	10	146875.372969
[722]LH208:GT	improved	10%	-239679.264206	10	239679.264206
[723]LH215:GT	improved	10%	-524875.321605	10	524875.321605
[724]LH220Ht:GT	improved	10%	-294347.053419	10	294347.053419
[725]LH295:GT	improved	10%	-525388.585064	10	525388.585064
[726]LH38:GT	improved	10%	-525253.002279	10	525253.002279
[727]LH39:GT	improved	10%	-515361.042244	10	515361.042244
[728]LH51:GT	improved	10%	-535064.911988	10	535064.911988
[729]LH52:GT	improved	10%	-530499.296492	10	530499.296492
[730]LH54:GT	improved	10%	-531292.161397	10	531292.161397
[731]LH57:GT	improved	10%	-529720.420235	10	529720.420235
[732]LH59:GT	improved	10%	-530010.267622	10	530010.267622
[733]LH60:GT	improved	10%	-531845.94848	10	531845.94848
[734]LH61:GT	improved	10%	-524205.434058	10	524205.434058
